,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,1.0,0.9250587919308971,0.9142090921951789,0.6796822877903461,0.6920664210424881,0.7425067198100616,0.8514248457672884,0.5904723242239157,,,,,,,,,,,,,,,,,,,,
11,1.0,1.8095203283448038,1.7870876108320364,2.231272127244055,2.3175670736164924,2.3175670736164924,1.8501248002673545,,,,,,,,,,,,,,,,,,,,,
12,1.0,1.0163934426229508,0.8852459016393444,0.8688524590163936,0.8032786885245902,0.7540983606557379,0.7049180327868853,0.6393442622950821,0.6557377049180328,0.5573770491803279,0.5245901639344264,1.4406540983606557,1.7408393442622951,1.6225163934426232,1.1702639344262296,,,,,,,,,,,,,
13,1.0,1.0396059728345004,1.4695248700110686,1.2878826923588949,1.1877843210717098,1.0170131453327602,0.9806609371374669,1.0697699186404317,,,,,,,,,,,,,,,,,,,,
14,1.0,1.0352484964580468,1.0366043274642849,1.2301554230130545,1.2998594413727478,1.1677467705722477,1.0398539682934564,0.9279699229415312,0.7742323695323626,0.7579779459782195,,,,,,,,,,,,,,,,,,
15,1.0,0.6598458814025112,0.6330953726970041,0.46367548422879173,0.5528438465804825,0.5439270103453133,0.5171765016398061,0.490425992934299,0.3299229407012556,0.4815091566991299,0.4012576305826082,0.4012576305826082,0.3120892682309175,0.3299229407012556,,,,,,,,,,,,,,
17,1.0,0.9714285714285715,1.042857142857143,0.9857142857142857,1.0857142857142859,0.9571428571428573,0.9857142857142857,0.9714285714285715,0.8428571428571429,1.1857142857142857,1.1285714285714288,,,,,,,,,,,,,,,,,
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
19,1.0,1.0,1.0,1.0,1.0233333333333332,1.044906,1.0130253333333334,1.0493136666666667,1.0,1.0999999999999999,1.0829223333333333,1.1647976666666666,1.2254423333333333,,,,,,,,,,,,,,,
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
21,1.0,0.9538461538461538,0.9692307692307692,0.9538461538461538,1.0,0.9384615384615385,0.9384615384615385,0.9538461538461538,0.8461538461538461,0.8769230769230768,1.123076923076923,1.0615384615384613,1.0307692307692309,0.9658646153846154,0.8153846153846154,0.9692307692307692,0.8153846153846154,0.8923076923076922,0.9846153846153846,0.8153846153846154,0.6615384615384615,0.6461538461538461,0.8461538461538461,0.8615384615384616,0.4681907692307692,0.7730369230769231,0.65484,0.8615384615384616
22,1.0,1.0,1.0,0.8219178082191781,0.8219178082191781,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.9677419725112891,0.987096830402383,0.9290322567291011,0.7999999962365574,0.7612903557232195,0.7131884611197061,0.8858938723516325,0.7953395560349679,0.7441096950155123,0.6639434396742936,0.5370477419401457,0.6050697446809103,0.4922217734944282,0.5890941570786382,0.5159218832778094,0.422069587030304,0.37634424991335613,0.37634424991335613,0.37634424991335613,0.34193549030524034,0.34924853650070675,0.35658726819122966,0.36784831610598706,0.4079152233394252,0.3685163836012208,0.3426921492369037,0.30099346978747876
24,1.0,0.8844444444444444,0.8177777777777777,0.8355555111111111,0.8444444444444444,0.8311111555555556,0.9022221777777778,0.951111111111111,0.9244443999999999,0.9333333333333333,0.8844444444444444,0.9377777777777778,0.9644444888888889,0.9600000000000001,0.9644444888888889,0.9155555555555556,0.8977778222222222,0.8933333333333334,0.9288888888888889,0.8088889333333333,0.8488888888888889,0.8088889333333333,0.7555555555555555,0.7377777777777779,0.7422222666666667,0.7582221777777778,0.6711111111111111,0.6977777777777777
25,1.0,0.8620690200162298,0.7980294979045832,0.9211822150497588,1.6157634420467266,1.3649519421973022,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.9931237413227825,0.9376693072183625,0.8983088505481922,0.8698866015501492,0.851112193537912,0.8305033569473286,0.8039468699350258,0.7592682794825999,0.7234741342721962,0.6940150343385659,0.6661026653335725,0.640070300772226,0.6182821886669914,0.595833226514899,0.5823000430122228,0.5653030937467064,0.5526586396173906,0.542039463002367,0.529753918812293,0.5179269817668053,0.5114153300119921,,,,,,
27,1.0,1.1918767867157827,1.0946380125145974,0.918571152086101,0.9191039849715722,0.9537025170471646,0.9430157716660127,0.9072044149129491,0.8765958308481506,0.9060934614700292,0.7191424638763145,0.7039437129415405,0.6989397375168175,0.66183419444111,0.6737155453213514,0.6588566601455889,0.6317749966867121,0.6852711893469237,0.6331231638321616,0.6460853804835952,0.6741485891640864,0.6196327471720451,0.6208481225344896,0.5937022755129141,0.6188808156528351,0.6043821496610765,0.6019574893472464,
28,1.0,1.0833333333333335,0.8833333333333333,0.7000000000000001,0.6333333333333333,1.1416666666666668,1.4416666666666667,0.5,0.75,1.0916666666666668,1.1583333333333334,0.9666666666666668,0.7333333333333333,0.9166666666666667,0.8583333333333333,,,,,,,,,,,,,
29,1.0,1.0615384615384613,0.8923076923076922,1.0,1.0769230769230766,0.8769230769230768,1.0307692307692307,0.9538461538461538,0.923076923076923,0.7476923076923077,0.8923076923076922,0.5742076923076923,0.6815399999999999,0.416736923076923,0.5599907692307692,0.5384615384615383,0.5382861538461537,0.6251061538461538,0.466396923076923,,,,,,,,,
30,1.0,0.9333337222223843,0.9333337222223843,1.0,1.0333336250001215,1.0999999027777374,1.0333326527774942,0.9999990277773727,0.8999991249996354,0.9666663749998785,0.9333337222223843,0.9722226273149837,0.9916670798612833,0.9819448535881334,0.8361114594908859,0.7972225543982866,0.6902780653936383,0.8750003645834853,0.7486114230325374,0.7000002916667882,0.7486114230325374,0.9507141461308942,1.066666277777616,0.8565427180039104,0.7333329444442824,,,
31,1.0,1.139986155826513,1.1345054859091632,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.691319581643532,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,1.4166666666666667,1.3333333333333335,0.8333333333333334,1.6666666666666667,0.875,0.625,0.714285,1.32857,0.8142849999999999,0.714285,,,,,,,,,,,,,,,,,
34,1.0,1.1131386861313868,0.9817518248175181,0.9662408759124087,1.021897810218978,1.0,0.9890510948905109,1.0583941605839415,1.0565693430656933,1.0565693430656933,0.8127456204379562,,,,,,,,,,,,,,,,,
35,1.0,0.47973233653561215,0.3215428344175964,0.20812805437763435,0.13294272729749576,0.1424673793281527,0.0768827221018233,0.08457094946373238,0.06919449473991422,0.1460772168417375,0.9687223657553833,0.5228024878682618,0.578542724875689,0.2903925692689989,0.15024171537469444,0.19396878178971744,0.19396878178971744,0.3246790741657016,0.28085356579090326,,,,,,,,,
36,1.0,0.7997172959086966,0.43885428642458385,0.44858033587303464,0.6688966444129271,0.7674644548183045,0.9479859714762241,0.9944759353857321,1.2818673138634546,4.762535230854371,,,,,,,,,,,,,,,,,,
37,1.0,0.9671049980523581,0.9769736905225629,0.9901313075297951,0.7335520193113982,0.7532894042518081,0.5427627349882854,0.5263152340144643,0.5460526189548741,0.5328950019476419,1.016447500973821,0.6332235106295201,0.6332235106295201,0.6332235106295201,0.6332235106295201,0.6332235106295201,0.6578942823754709,0.7236842862707548,0.4934211914963839,0.5953941624467756,0.5460526189548741,0.4473685725415097,0.3585522591687886,0.3837718246239516,0.32620605093035887,0.364583233392754,0.3070174596991613,0.5181658393185747
38,1.0,0.9375,0.6875,0.43749999999999994,0.5,0.6875,1.2214274999999999,0.342856875,0.27857125,0.27857125,0.4499993749999999,0.23571374999999997,0.27857125,0.372840625,0.43698125,0.44375,0.397833125,0.5,0.271625,,,,,,,,,
39,1.0,1.1606957854785072,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.9870426311673463,0.9575375084611729,0.9530117393980685,0.9693097654530042,1.0934398254533984,1.1077268853902655,1.0324427104668816,0.8770353364863297,0.9068975261611797,0.9626832158809369,1.1153676804009667,1.408747483554109,1.1398125288884704,,,,,,,,,,,,,,
41,1.0,1.02278312338457,1.0222943228896983,1.020886491846547,1.0531551079554422,0.9827281411123442,0.9758251962255728,1.0786562111618139,1.1049251514512919,1.1357347603505743,1.202542618752543,1.2213526814268072,1.2414598556053762,1.1029794841948344,1.0429819476559274,0.9794164788423524,0.9146616992705549,0.8499069196987572,0.8100735710904086,0.8213743583277342,0.8116211150138614,0.8586097867899721,0.8329796729434333,0.7586205084887251,0.8657199659629846,0.8657199659629846,0.8657199659629846,0.8657199659629846
42,1.0,0.9543426836932565,1.0700646145301678,0.8637909695269906,0.8726379686550433,0.8359288054662443,0.8308157282614943,1.3350959429560465,1.229735900212064,1.2868394563353418,1.150120858034585,1.0721056773638025,1.2675457396673977,1.0544114656383186,0.9828305335405094,0.912053900107952,0.825995878225328,0.7801519286903242,0.8734484250908353,0.8243873512693449,0.8581671070152891,,,,,,,
43,1.0,0.9953629481113934,1.3804648983163446,1.7367558660620468,1.4274706179664178,1.4506108939647295,,,,,,,,,,,,,,,,,,,,,,
44,1.0,0.8829743041955967,0.8381302791130102,1.0148754772219255,1.2282159317943544,0.963056000632999,0.9834023697901212,1.0105307301248194,0.847766304670346,0.9766267086028523,0.9969730777599747,0.847766304670346,0.7460342610725378,0.664648784444049,0.76638063022966,0.854548295847922,1.1275295234704172,1.0851407433782367,1.2293488022471466,1.2228320772258818,1.0815866516329398,1.2565240440725576,,,,,,
45,1.0,1.759952830188679,2.3824820754716978,2.0779896226415095,,,,,,,,,,,,,,,,,,,,,,,,
46,1.0,0.4967621074729568,0.4242295244482025,0.4096743155378022,0.40019535236318043,0.364817622532583,0.39046904005209393,0.382568446219786,0.3651539007298986,0.32000806678912636,,,,,,,,,,,,,,,,,,
47,1.0,0.9273519836244095,0.8397188368597298,0.7303923295066332,0.7545108947547113,0.830348727947402,0.8425388504684878,0.7695812559784853,0.8707530742973387,0.846843359813591,1.03226902795994,1.0477479336805493,1.075926585962693,1.0508630854689176,,,,,,,,,,,,,,
48,1.0,1.0675678179041237,1.0540540966645315,0.9189188550032023,0.9054055279105286,0.9729729516677341,0.9477928757944525,0.9424052815687047,0.9189188550032023,0.8918918066709365,0.8243243829137311,0.9594596245750604,0.9729729516677341,0.9054106518204661,0.8378428339163423,0.7432475735330345,0.7297342464403606,0.8243291126767501,0.9054106518204661,0.9459514213923239,0.8108157855840765,0.7702750160122185,0.8108157855840765,0.8243302951175051,0.8648710646893629,0.8513573434497709,0.702707592255013,
49,1.0,1.0328638497652582,0.9452269170579031,0.9295774647887325,1.001564945226917,0.9514866979655713,0.9014084507042254,0.8501045383411581,0.8419405320813772,0.7918622848200313,0.7730829420970267,0.807511737089202,0.7564945226917058,0.7198748043818466,0.7167449139280125,0.6655458528951487,0.5925098591549296,0.6116547730829421,0.556777151799687,0.5892788732394366,0.7042253521126761,0.5852895148669797,0.5718732394366197,0.5993793427230047,0.6069733959311424,0.639064475743349,0.6759953051643193,0.679474178403756
50,1.0,1.775301923076923,1.994824615384615,2.830431923076923,2.862666923076923,3.046608846153846,3.2423888461538457,3.392175769230769,3.868227692307692,3.9518134615384612,4.748282692307692,,,,,,,,,,,,,,,,,
51,1.0,0.9052211533536527,0.8832084816936357,0.719110225242471,0.6771399438151979,0.6287324648201383,0.583603609579002,0.5990911245193198,0.5416074052309415,0.522326920032527,0.5365078303757813,0.47396529779044644,0.519158155829113,0.48459959501246586,,,,,,,,,,,,,,
53,1.0,1.0507757404795488,1.0727630465444287,0.868033850493653,1.0189520451339915,0.9841466854724966,0.916784203102962,0.7898448519040904,0.8039492242595204,0.7898448519040904,0.7898448519040904,0.7052186177715092,0.6488011283497885,0.6346967559943583,0.5641748942172073,0.5782792665726375,0.5218617771509168,0.5077574047954866,0.33850493653032443,0.3949224259520452,0.1874499294781382,0.2437799717912553,,,,,,
54,1.0,1.0,1.0,1.0,1.0,1.0,0.8099999489582748,0.38500000364583753,0.8899999781249749,2.024999799478937,2.254999938020762,2.634999894270712,2.5199999708332994,2.5899999052082245,2.650000036458375,2.8199998979165493,2.904999974479137,2.9349998213539616,3.009999803124774,3.1249997265621867,2.7550000109375126,2.4599998395831495,2.193335846530657,2.063544031144202,2.0883357262180198,1.8597307767748483,1.7339603201628668,1.4514973090073333
55,1.0,0.8446601941747572,0.9320388349514562,1.0,0.8834951456310679,0.6699029126213593,0.6019417475728155,0.6097087378640776,0.6640776699029126,0.5514563106796116,0.5048543689320388,0.5262135922330097,,,,,,,,,,,,,,,,
56,1.0,0.978571386904623,1.2357143273810913,1.0597737409124697,1.2441733139110465,0.8285715119050396,0.7074398581328604,1.1516484221614072,1.1458371527905091,0.9154949266497554,1.447747742492475,1.6812556041853473,1.7937559791865971,1.4208380694602316,,,,,,,,,,,,,,
57,1.0,0.9700419607200819,0.8310501415966596,0.839714480365184,0.8466522814905195,0.926592082139514,0.8299977607234051,0.9732544918068589,0.9416039392277741,1.0207303206754863,,,,,,,,,,,,,,,,,,
58,1.0,1.2141214752342928,2.008834914653009,4.203053620986865,4.079564037221194,3.3205001563334413,4.720365128511623,1.849114710008384,0.920267178001533,0.9691400553946106,5.878984081658629,8.342995570091338,7.1592940922561,5.493955568099124,6.641869139225307,2.9186734069899036,3.9111500330652147,3.7987034008749143,8.068186283054839,6.541978987678711,4.275030644121448,5.218058864382815,6.972557255393505,6.310265158118133,5.368199841176292,3.988132493283196,3.8737489865995953,3.8737489865995953
59,1.0,1.0198019801980198,0.9702970297029704,0.8712871287128714,0.7821782178217822,0.6336633663366337,0.6336633663366337,0.5742574257425742,0.5148514851485149,0.5247524752475248,0.4851485148514852,0.504950495049505,0.5346534653465347,0.5643564356435644,0.49504950495049505,0.4554455445544554,0.4752475247524752,0.42574257425742573,0.38613861386138615,0.33663366336633666,0.26732673267326734,0.25742574257425743,0.25742574257425743,0.24752475247524752,0.26732673267326734,0.24752475247524752,0.20792079207920794,0.18855485148514853
60,1.0,1.2822943298775886,1.1898775917121351,1.217644054953636,1.1441591364807606,1.1486754743712515,1.1315771493630349,0.9231630312688885,0.9048336367308457,0.8667118151366029,0.8734072787332969,0.7914831642527761,0.756799607883842,0.661445854301641,,,,,,,,,,,,,,
61,1.0,0.9280413145539906,0.8028169014084507,0.8544600938967136,0.8826291079812206,0.8873239436619718,0.8873239436619718,0.8638497652582161,0.7370892018779344,0.835680751173709,1.0187793427230047,1.0187793427230047,1.0328638497652585,1.0786384976525822,,,,,,,,,,,,,,
62,1.0,1.0833333333333333,1.2249999999999999,1.3547500000000001,1.3728334166666667,1.3250193333333333,1.2706591666666667,1.1803588333333332,1.125,1.0583333333333333,0.9916666666666667,0.9083333333333333,0.85,0.7999999999999999,0.8583333333333334,0.9166666666666666,0.9249999999999999,0.9916666666666667,0.8416666666666667,0.75,0.7833333333333333,0.65,0.7000000000000001,0.75684525,,,,
63,1.0,1.0564366849935465,1.1650033008426859,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.0,1.0236559139784944,1.004301075268817,0.9483870967741935,0.886021505376344,0.7967741935483871,0.8591397849462366,0.8064516129032258,,,,,,,,,,,,,,,,,,,,
65,1.0,1.0499999999999998,1.0374999999999999,1.0499999999999998,1.0125,0.9875,1.05625,1.0686337499999998,1.15997375,1.18875,1.125,1.0,1.0,1.0,1.125,1.0,0.95,1.0625,1.075,1.0499999999999998,0.975,0.9375,0.7999999999999999,0.675,0.575,0.7249999999999999,0.7875,0.7374999999999999
66,1.0,1.017551734989862,1.0871058215072478,1.0424295672284922,0.9980333182286758,1.1516067079445267,1.3502013287791714,1.6210915775999466,1.6136718991538006,1.6406620454413312,1.5172336142922669,1.3529589285598924,1.208987855670845,0.9487324546791059,0.7992240328327876,0.7881493349182456,0.718009581459479,0.6681734408440396,0.5352770658695345,0.478057793311067,0.38207707805170216,0.3396240693792909,0.3359325034077768,0.3045541926499076,,,,
67,1.0,1.220125786163522,1.169811320754717,1.040880503144654,1.2861635220125784,1.2641509433962261,1.3632075471698113,1.341194968553459,1.3270440251572326,1.55188679245283,1.5943396226415094,1.572327044025157,1.572327044025157,1.4591194968553458,1.1792452830188678,1.0062893081761006,1.2578616352201257,1.2578616352201257,1.2578616352201257,1.1792452830188678,1.10062893081761,0.9433962264150942,0.852537578616352,0.8816221698113207,0.9838753144654088,0.8434694968553459,0.7554503144654088,
68,1.0,0.9902280130293157,1.020629750271444,1.0282301845819761,0.9902280130293157,0.9902280130293157,0.9641693811074918,0.9131378935939196,0.8892508143322474,0.7068403908794787,0.753528773072747,0.7622149837133549,0.9283387622149837,0.9022801302931596,0.8273615635179152,0.7719869706840391,0.7372421281216068,0.6970684039087948,0.6112920738327904,0.6590662323561346,0.5722041259500542,0.8110749185667752,0.6677524429967426,0.49837133550488594,0.6188925081433224,0.7926167209554831,0.7318132464712269,0.5385450597176981
69,1.0,0.7425054279624724,0.7223564132899118,0.7869890866034719,0.9974937818032559,1.4375053675520013,1.8584654499453532,1.567079297396831,1.5883238641280337,1.297409239797896,1.1285149506119907,,,,,,,,,,,,,,,,,
70,1.0,1.0,1.01661432,1.02447552,0.9958231200000001,0.99976056,1.00369888,1.00763776,1.0217568,1.01551704,1.0194572800000001,1.02339776,1.0364554400000001,1.04005224,1.03542432,1.05177016,1.04883944,1.04049184,1.03550784,1.01123536,0.9984384,0.96657376,0.99785856,1.02039784,0.95541864,0.8416727199999999,0.85940152,0.8447197599999999
71,1.0,1.0774424175824178,1.222793186813187,0.8132894505494506,0.6384615384615384,0.9007897802197802,1.150570989010989,1.2391914285714287,1.0230107692307693,0.9715473626373627,0.791839010989011,0.8005954945054945,,,,,,,,,,,,,,,,
72,1.0,1.2133333333333334,1.12,1.1333333333333333,1.2266666666666666,1.0799999999999998,0.8533333333333334,0.8,0.8666666666666667,0.92,0.9333333333333333,0.6266666666666667,0.6266666666666667,0.7333333333333333,0.5786666666666667,0.672,0.92,0.9213333333333333,0.804,0.8,0.8,,,,,,,
73,1.0,0.9562841530054644,1.284153005464481,1.256830601092896,1.3934426229508194,1.3387978142076504,1.256830601092896,1.1475409836065573,1.1475409836065573,1.0655737704918031,1.0382513661202184,1.0655737704918031,1.0382513661202184,1.010928961748634,0.901639344262295,0.8743169398907104,0.8743169398907104,0.901639344262295,0.8469945355191256,0.7459016393442622,0.6693989071038252,0.6202185792349727,0.53551912568306,0.6174863387978141,,,,
74,1.0,1.0155395053622236,1.0549354344495514,0.8535784635587655,0.6806741081199387,0.4765095206828628,0.6165462902166776,0.899442766469687,1.1993871744364195,1.1509448456992777,0.9936528780914862,,,,,,,,,,,,,,,,,
75,1.0,0.9674879663136667,0.8609755296552812,0.7810912021614923,0.8130475959699244,0.845961714104643,0.8165953477142874,,,,,,,,,,,,,,,,,,,,,
76,1.0,1.1173469387755102,1.1989795918367347,1.2244897959183674,1.0510204081632653,0.9948979591836735,0.9948979591836735,1.0204081632653061,0.9183673469387755,0.8673469387755102,0.7354061224489795,0.6436433673469388,0.5806816326530613,0.5806816326530613,,,,,,,,,,,,,,
77,1.0,1.120065982068762,1.120065982068762,1.145522027115779,1.1837060946863052,1.3237143424449003,,,,,,,,,,,,,,,,,,,,,,
78,1.0,0.9600000466666319,0.8400000699999476,0.8400000699999476,0.5120000326666423,0.5600000466666317,0.6000000000000001,0.5600000466666317,0.4399999533333684,0.44334186749359944,0.3958119031410727,0.39002150748386943,0.3595158803630898,0.34244837649705107,0.33483506554036757,0.26441885168586127,0.219546785339911,0.2856711857466107,0.31966806024895483,0.38784380911714317,0.4623251532561351,0.5236672739162113,0.5966335858581441,0.6090838931870801,,,,
79,1.0,0.903598971722365,0.890745501285347,0.8110539845758353,0.718508997429306,0.7356116966580977,0.7036285347043703,0.6676475578406169,0.8549334190231361,0.8373059125964011,0.73594794344473,0.6566241645244215,0.6301829048843187,0.5728935732647815,0.5288248071979434,0.5200110539845758,0.4715354755784062,0.39661863753213367,0.44068740359897174,0.33932930591259636,0.31288804627249356,0.28644678663239076,0.28163920308483287,0.3008132390745501,0.29562982005141386,0.29305912596401024,0.2519280205655527,0.2390745501285347
80,1.0,2.1421800947867298,2.368088467614534,2.3633491311216432,2.406003159557662,2.353870458135861,,,,,,,,,,,,,,,,,,,,,,
82,1.0,0.8592949090625961,0.9167090909729269,1.1165580363477,1.0905960131409675,0.9410932397788747,0.9085485476223767,0.8936964950328968,0.7433928058427616,0.6130849571774388,0.5766711682900116,0.5139275297157739,0.49255456006734466,0.5060007761324605,0.5011457144291038,0.6311452166964722,0.625336408398505,,,,,,,,,,,
83,1.0,1.0778688524590163,1.1516393442622952,1.168032786885246,0.9057377049180328,0.9098360655737706,0.8483606557377049,0.9098360655737706,0.889344262295082,0.819672131147541,0.766393442622951,0.819672131147541,0.6639344262295083,0.7493045081967213,,,,,,,,,,,,,,
85,1.0,0.6981073642275422,0.24821595172534833,0.18616196379401126,0.15901334407405127,0.11014582857812331,0.10704312918155647,0.08222153400902163,0.08377288370730507,0.08997828250043877,0.07601613521588793,0.0806701843107382,0.08222153400902163,0.08997828250043877,0.07756748491417134,0.05425252954161541,0.06063518555127499,0.06169896155288492,0.05850763354805514,0.05850763354805514,0.054784425299168875,0.04946554529111923,0.04995346028472635,0.04809184064678623,0.055693454168375026,0.04731616579764452,0.04700589585798783,0.053676699560606576
86,1.0,0.966565349544073,0.8419452887537994,0.8510638297872339,0.8237082066869301,1.1945288753799392,1.6291793313069909,1.7051671732522797,1.7264437689969603,1.5319148936170213,1.9817629179331306,2.2188449848024314,1.9513677811550152,1.7720364741641337,1.8541033434650456,1.6717325227963526,1.458966565349544,2.522796352583587,2.370820668693009,2.2188449848024314,2.43161094224924,2.0913601823708206,1.7967534954407294,1.954674772036474,2.1003039513677813,,,
87,1.0,0.8926960425118656,0.7321207135584319,0.6801486190481928,0.6690804461359032,0.6891830148248822,,,,,,,,,,,,,,,,,,,,,,
89,1.0,1.026315789473684,1.2105263157894735,1.263157894736842,1.1578947368421053,1.0999999999999999,1.0447368421052632,0.8973684210526317,,,,,,,,,,,,,,,,,,,,
90,1.0,1.0689655172413794,1.1494252873563218,0.7471264367816093,0.5402298850574713,0.6206896551724139,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,
91,1.0,1.118421052631579,0.8830409356725146,0.8698830409356725,0.891812865497076,0.7953216374269007,0.6783625730994152,0.8640350877192983,1.0687134502923976,1.3187134502923976,1.4063580409356724,1.3450292397660817,,,,,,,,,,,,,,,,
92,1.0,1.1095053698101032,1.6200358077053851,1.6059722970251253,1.6341573332081332,2.409240445422257,2.191988093205298,2.3268534165796195,2.1230799411358885,1.9369205433177838,1.842925765249899,1.7944238784224635,1.630232361325884,1.5126973214197603,1.322884784057766,1.4920314847039737,0.9250544188006303,1.1678174435020858,1.7971894509913806,1.6005796099430227,1.3408101680246822,1.389208286071688,1.4554740723085984,1.3648573119459997,1.5036553823849654,1.5501823728839916,1.5096078825995305,1.4603574849438081
94,1.0,0.9284037558685446,1.0093896713615023,0.9389671361502347,0.8802816901408451,,,,,,,,,,,,,,,,,,,,,,,
96,1.0,0.9932524137931036,1.8128071264367815,1.4308510344827585,1.4507710344827587,1.2420774712643678,1.0559728735632183,0.9264367816091955,0.9535156321839081,0.8669947126436782,0.7932758620689656,0.5201967816091955,,,,,,,,,,,,,,,,
97,1.0,0.9746835443037973,1.004746835443038,1.0221518987341771,0.9762658227848101,1.1946202531645569,0.8987341772151898,0.9272151898734177,0.8085443037974683,1.1582278481012658,1.3955696202531644,1.332623417721519,1.305379746835443,1.4493670886075949,,,,,,,,,,,,,,
98,1.0,1.2659574468085106,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1.0,1.075,0.825,0.75,0.8,0.75,1.125,0.525,0.4775,0.5775,0.6025,0.415,0.545,0.59,0.575,,,,,,,,,,,,,
101,1.0,1.1367694731178875,1.2630438202144734,1.0414613045302012,,,,,,,,,,,,,,,,,,,,,,,,
102,1.0,0.6728809654383519,0.7854542068044639,0.8187144826626335,0.7879343999903802,,,,,,,,,,,,,,,,,,,,,,,
103,1.0,1.0,1.0002174247725684,0.8387813855843248,0.9781400279916025,0.9361923722883135,0.8561157452764171,0.8999171448565431,0.9348109167249825,0.7419131560531841,0.8247687893631911,1.0043991602519247,1.0105395381385585,0.9867039888033591,1.0636808957312807,1.5090675297410778,,,,,,,,,,,,
