,Commodity,Year,Construction,Electrical,Jewelry,Other,Bar and coin,Industrial,Transport
94,Ni,2019.0,58.93074528005196,192.12693702230675,,352.05251394785716,,291.94457472539403,207.75093800249178
95,Pb,2001.0,21.21003186943868,0.0006662343129238999,,30.81510575319512,,52.08041623138089,3216.9515001136933
96,Pb,2002.0,20.597892978187957,0.000646866506142684,,29.91929327011806,,50.56640919348254,3123.4329078253486
97,Pb,2003.0,20.968907448351192,0.0006584204630068639,,30.45240953044146,,51.46956052723394,3180.7437339353887
98,Pb,2004.0,22.111359126804064,0.00069422576489078,,32.10654865531318,,54.270871707637774,3357.14175822866
99,Pb,2005.0,22.180853373545997,0.0006963714393280041,,32.20297597150489,,54.44418823517074,3383.724355124547
100,Pb,2006.0,23.734936270554336,0.00074516996813438,,34.45516137653208,,58.268599719903094,3642.9679475677026
101,Pb,2007.0,24.39527143819429,0.00076594815157654,,35.410789409495244,,59.909779209644505,3797.571510295371
102,Pb,2008.0,26.509820701597363,0.000832444380855768,,38.48066539151644,,65.13894606175181,4112.074154608942
103,Pb,2009.0,27.623015522830812,0.000867593204862076,,40.10533160212211,,67.93084565864041,4331.613931509017
104,Pb,2010.0,28.763264510678866,0.000903709919110752,,41.78546093837934,,70.81168708448882,4564.844279789641
105,Pb,2011.0,29.104714298874438,0.0009148980445942561,,42.33297926697481,,71.76612479769362,4691.391012196171
106,Pb,2012.0,31.24951496753015,0.000982930356364864,,45.54668101688104,,77.20752262911043,4981.78188373984
107,Pb,2013.0,31.036204640315454,0.000977046294271684,,45.3850970479164,,76.87968514378294,4974.242145712461
108,Pb,2014.0,32.790757449270195,0.001033343506719196,,48.163727698533776,,81.47386758894703,5223.426358559553
109,Pb,2015.0,32.59637673688124,0.001028592525386392,,48.14746974047613,,81.29529029135713,5217.536757437298
110,Pb,2016.0,33.94005518824449,0.00107261958167126,,50.415269456499615,,84.990708346137,5451.685333557626
111,Pb,2017.0,33.678002114708605,0.001066368128638828,,50.299457678275786,,84.73426077093637,5487.27835573204
112,Pb,2018.0,35.74937064997528,0.001134114157458076,,53.52585300899679,,90.34060283218409,5849.079188971377
113,Pb,2019.0,35.470910055372144,0.001128015028189752,,53.15811271649372,,90.08701256373566,5858.006374570956
114,Sn,2001.0,1.3731347569037653,11.715283675309268,,10.375619060655104,,0.3701563012697987,2.357886206986756
115,Sn,2002.0,1.3213144880584418,11.269791101982713,,9.981069396874531,,0.3561870976281667,2.2682237777128016
116,Sn,2003.0,1.3480745052814254,11.49568164764436,,10.180692388412526,,0.3634027691931047,2.3138003081882172
117,Sn,2004.0,1.378924830882258,11.75720407238181,,10.41161478710512,,0.37172842498597963,2.3666840378215372
