,,,Historical,Simulated
Cobalt,Edges,23,9.794871794871794,9.794871794871794
Cobalt,Edges,24,10.307692307692307,10.307692307692307
Cobalt,Edges,25,10.82051282051282,10.82051282051282
Cobalt,Edges,26,11.333333333333332,11.333333333333332
Cobalt,Edges,27,11.846153846153845,11.846153846153845
Cobalt,Edges,28,12.358974358974358,12.358974358974358
Cobalt,Edges,29,12.87179487179487,12.87179487179487
Cobalt,Edges,30,13.384615384615383,13.384615384615383
Cobalt,Edges,31,13.897435897435896,13.897435897435896
Cobalt,Edges,32,14.410256410256409,14.410256410256409
Cobalt,Edges,33,14.92307692307692,14.92307692307692
Cobalt,Edges,34,15.435897435897434,15.435897435897434
Cobalt,Edges,35,15.948717948717949,15.948717948717949
Cobalt,Edges,36,16.46153846153846,16.46153846153846
Cobalt,Edges,37,16.97435897435897,16.97435897435897
Cobalt,Edges,38,17.487179487179485,17.487179487179485
Cobalt,Edges,39,18.0,18.0
Copper,Values,0,100.0,6.0
Copper,Values,1,0.0,0.0
Copper,Values,2,0.0,0.0
Copper,Values,3,50.0,85.0
Copper,Values,4,0.0,0.0
Copper,Values,5,0.0,0.0
Copper,Values,6,0.0,0.0
Copper,Values,7,0.0,328.0
Copper,Values,8,0.0,0.0
Copper,Values,9,0.0,0.0
Copper,Values,10,950.0,1213.0
Copper,Values,11,0.0,0.0
Copper,Values,12,0.0,0.0
Copper,Values,13,0.0,0.0
Copper,Values,14,4250.0,2528.0
Copper,Values,15,0.0,0.0
Copper,Values,16,0.0,0.0
Copper,Values,17,950.0,3919.0
Copper,Values,18,0.0,0.0
Copper,Values,19,0.0,0.0
Copper,Values,20,0.0,0.0
Copper,Values,21,7350.0,3996.0
Copper,Values,22,0.0,0.0
Copper,Values,23,0.0,0.0
Copper,Values,24,1150.0,2828.0
Copper,Values,25,0.0,0.0
Copper,Values,26,0.0,0.0
Copper,Values,27,0.0,0.0
Copper,Values,28,1100.0,1395.0
Copper,Values,29,0.0,0.0
Copper,Values,30,0.0,0.0
Copper,Values,31,900.0,457.0
Copper,Values,32,0.0,0.0
Copper,Values,33,0.0,0.0
Copper,Values,34,0.0,0.0
Copper,Values,35,50.0,126.0
Copper,Values,36,0.0,0.0
Copper,Values,37,0.0,0.0
Copper,Values,38,50.0,18.0
Copper,Edges,0,4.0,4.0
Copper,Edges,1,4.282051282051282,4.282051282051282
Copper,Edges,2,4.564102564102564,4.564102564102564
Copper,Edges,3,4.846153846153846,4.846153846153846
Copper,Edges,4,5.128205128205128,5.128205128205128
Copper,Edges,5,5.410256410256411,5.410256410256411
Copper,Edges,6,5.6923076923076925,5.6923076923076925
Copper,Edges,7,5.9743589743589745,5.9743589743589745
Copper,Edges,8,6.256410256410256,6.256410256410256
Copper,Edges,9,6.538461538461538,6.538461538461538
Copper,Edges,10,6.82051282051282,6.82051282051282
Copper,Edges,11,7.102564102564102,7.102564102564102
Copper,Edges,12,7.384615384615385,7.384615384615385
Copper,Edges,13,7.666666666666666,7.666666666666666
Copper,Edges,14,7.948717948717949,7.948717948717949
Copper,Edges,15,8.23076923076923,8.23076923076923
Copper,Edges,16,8.512820512820513,8.512820512820513
Copper,Edges,17,8.794871794871796,8.794871794871796
Copper,Edges,18,9.076923076923077,9.076923076923077
Copper,Edges,19,9.358974358974358,9.358974358974358
Copper,Edges,20,9.64102564102564,9.64102564102564
Copper,Edges,21,9.923076923076923,9.923076923076923
Copper,Edges,22,10.205128205128204,10.205128205128204
Copper,Edges,23,10.487179487179487,10.487179487179487
Copper,Edges,24,10.76923076923077,10.76923076923077
Copper,Edges,25,11.051282051282051,11.051282051282051
Copper,Edges,26,11.333333333333332,11.333333333333332
Copper,Edges,27,11.615384615384615,11.615384615384615
Copper,Edges,28,11.897435897435898,11.897435897435898
Copper,Edges,29,12.179487179487179,12.179487179487179
Copper,Edges,30,12.461538461538462,12.461538461538462
Copper,Edges,31,12.743589743589743,12.743589743589743
Copper,Edges,32,13.025641025641026,13.025641025641026
Copper,Edges,33,13.307692307692308,13.307692307692308
Copper,Edges,34,13.58974358974359,13.58974358974359
Copper,Edges,35,13.871794871794872,13.871794871794872
Copper,Edges,36,14.153846153846153,14.153846153846153
Copper,Edges,37,14.435897435897436,14.435897435897436
Copper,Edges,38,14.717948717948717,14.717948717948717
Copper,Edges,39,15.0,15.0
Gold,Values,0,150.0,89.0
Gold,Values,1,0.0,0.0
Gold,Values,2,0.0,0.0
Gold,Values,3,100.0,244.0
Gold,Values,4,0.0,0.0
Gold,Values,5,0.0,0.0
Gold,Values,6,0.0,0.0
Gold,Values,7,150.0,658.0
Gold,Values,8,0.0,0.0
Gold,Values,9,0.0,0.0
Gold,Values,10,2550.0,1392.0
Gold,Values,11,0.0,0.0
Gold,Values,12,0.0,0.0
Gold,Values,13,0.0,0.0
Gold,Values,14,3600.0,2290.0
Gold,Values,15,0.0,0.0
Gold,Values,16,0.0,0.0
Gold,Values,17,1000.0,3125.0
Gold,Values,18,0.0,0.0
Gold,Values,19,0.0,0.0
Gold,Values,20,0.0,0.0
Gold,Values,21,2350.0,3549.0
Gold,Values,22,0.0,0.0
Gold,Values,23,0.0,0.0
Gold,Values,24,2850.0,2985.0
Gold,Values,25,0.0,0.0
Gold,Values,26,0.0,0.0
Gold,Values,27,0.0,0.0
Gold,Values,28,4550.0,2228.0
Gold,Values,29,0.0,0.0
Gold,Values,30,0.0,0.0
Gold,Values,31,850.0,1247.0
Gold,Values,32,0.0,0.0
Gold,Values,33,0.0,0.0
Gold,Values,34,0.0,0.0
Gold,Values,35,500.0,625.0
Gold,Values,36,0.0,0.0
Gold,Values,37,0.0,0.0
Gold,Values,38,150.0,243.0
Gold,Edges,0,4.0,4.0
Gold,Edges,1,4.282051282051282,4.282051282051282
Gold,Edges,2,4.564102564102564,4.564102564102564
Gold,Edges,3,4.846153846153846,4.846153846153846
Gold,Edges,4,5.128205128205128,5.128205128205128
Gold,Edges,5,5.410256410256411,5.410256410256411
Gold,Edges,6,5.6923076923076925,5.6923076923076925
Gold,Edges,7,5.9743589743589745,5.9743589743589745
Gold,Edges,8,6.256410256410256,6.256410256410256
Gold,Edges,9,6.538461538461538,6.538461538461538
Gold,Edges,10,6.82051282051282,6.82051282051282
Gold,Edges,11,7.102564102564102,7.102564102564102
Gold,Edges,12,7.384615384615385,7.384615384615385
Gold,Edges,13,7.666666666666666,7.666666666666666
Gold,Edges,14,7.948717948717949,7.948717948717949
Gold,Edges,15,8.23076923076923,8.23076923076923
Gold,Edges,16,8.512820512820513,8.512820512820513
Gold,Edges,17,8.794871794871796,8.794871794871796
Gold,Edges,18,9.076923076923077,9.076923076923077
Gold,Edges,19,9.358974358974358,9.358974358974358
Gold,Edges,20,9.64102564102564,9.64102564102564
Gold,Edges,21,9.923076923076923,9.923076923076923
Gold,Edges,22,10.205128205128204,10.205128205128204
Gold,Edges,23,10.487179487179487,10.487179487179487
Gold,Edges,24,10.76923076923077,10.76923076923077
Gold,Edges,25,11.051282051282051,11.051282051282051
Gold,Edges,26,11.333333333333332,11.333333333333332
Gold,Edges,27,11.615384615384615,11.615384615384615
Gold,Edges,28,11.897435897435898,11.897435897435898
Gold,Edges,29,12.179487179487179,12.179487179487179
Gold,Edges,30,12.461538461538462,12.461538461538462
Gold,Edges,31,12.743589743589743,12.743589743589743
Gold,Edges,32,13.025641025641026,13.025641025641026
Gold,Edges,33,13.307692307692308,13.307692307692308
Gold,Edges,34,13.58974358974359,13.58974358974359
Gold,Edges,35,13.871794871794872,13.871794871794872
Gold,Edges,36,14.153846153846153,14.153846153846153
Gold,Edges,37,14.435897435897436,14.435897435897436
Gold,Edges,38,14.717948717948717,14.717948717948717
Gold,Edges,39,15.0,15.0
Lead,Values,0,50.0,0.0
Lead,Values,1,0.0,0.0
Lead,Values,2,0.0,0.0
Lead,Values,3,0.0,0.0
Lead,Values,4,0.0,0.0
Lead,Values,5,0.0,0.0
Lead,Values,6,0.0,10.0
Lead,Values,7,0.0,0.0
Lead,Values,8,0.0,0.0
Lead,Values,9,0.0,0.0
Lead,Values,10,0.0,0.0
Lead,Values,11,0.0,0.0
Lead,Values,12,0.0,0.0
Lead,Values,13,50.0,59.0
Lead,Values,14,0.0,0.0
Lead,Values,15,0.0,0.0
Lead,Values,16,0.0,0.0
Lead,Values,17,0.0,0.0
Lead,Values,18,0.0,0.0
Lead,Values,19,150.0,213.0
Lead,Values,20,0.0,0.0
Lead,Values,21,0.0,0.0
Lead,Values,22,0.0,0.0
Lead,Values,23,0.0,0.0
Lead,Values,24,0.0,0.0
Lead,Values,25,0.0,0.0
Lead,Values,26,0.0,376.0
Lead,Values,27,0.0,0.0
Lead,Values,28,0.0,0.0
Lead,Values,29,0.0,0.0
Lead,Values,30,0.0,0.0
Lead,Values,31,0.0,0.0
Lead,Values,32,1000.0,383.0
Lead,Values,33,0.0,0.0
Lead,Values,34,0.0,0.0
Lead,Values,35,0.0,0.0
Lead,Values,36,0.0,0.0
Lead,Values,37,0.0,0.0
Lead,Values,38,50.0,187.0
Lead,Edges,0,5.0,5.0
Lead,Edges,1,5.153846153846154,5.153846153846154
Lead,Edges,2,5.3076923076923075,5.3076923076923075
Lead,Edges,3,5.461538461538462,5.461538461538462
Lead,Edges,4,5.615384615384615,5.615384615384615
Lead,Edges,5,5.769230769230769,5.769230769230769
Lead,Edges,6,5.923076923076923,5.923076923076923
Lead,Edges,7,6.076923076923077,6.076923076923077
Lead,Edges,8,6.230769230769231,6.230769230769231
Lead,Edges,9,6.384615384615385,6.384615384615385
Lead,Edges,10,6.538461538461538,6.538461538461538
Lead,Edges,11,6.6923076923076925,6.6923076923076925
Lead,Edges,12,6.846153846153847,6.846153846153847
Lead,Edges,13,7.0,7.0
Lead,Edges,14,7.153846153846154,7.153846153846154
Lead,Edges,15,7.307692307692308,7.307692307692308
Lead,Edges,16,7.461538461538462,7.461538461538462
Lead,Edges,17,7.615384615384615,7.615384615384615
Lead,Edges,18,7.769230769230769,7.769230769230769
Lead,Edges,19,7.923076923076923,7.923076923076923
Lead,Edges,20,8.076923076923077,8.076923076923077
Lead,Edges,21,8.23076923076923,8.23076923076923
Lead,Edges,22,8.384615384615385,8.384615384615385
Lead,Edges,23,8.538461538461538,8.538461538461538
Lead,Edges,24,8.692307692307693,8.692307692307693
Lead,Edges,25,8.846153846153847,8.846153846153847
Lead,Edges,26,9.0,9.0
Lead,Edges,27,9.153846153846153,9.153846153846153
Lead,Edges,28,9.307692307692308,9.307692307692308
