,Commodity,Year,Construction,Electrical,Jewelry,Other,Bar and coin,Industrial,Transport
17,Ag,2018.0,13.524876969712963,3.4980502495337766e-05,12.807153340383016,1.6876674044388895,1.0993980886329582,,
18,Ag,2019.0,13.773150790710305,3.502950333996005e-05,13.203718186359438,1.7158317034317705,1.0559538774762027,,
19,Al,2001.0,9.679203060122344,4.822981065842395,,8.188707910934294,,4.479126837255681,9.522931037435791
20,Al,2002.0,10.02383654822434,5.120429755863223,,8.586954576519398,,4.701659285871331,10.4530446521966
21,Al,2003.0,10.328911144988506,5.289561212642213,,8.827726622784308,,5.071034689695282,10.873043139920766
22,Al,2004.0,10.895923192233854,5.497305379146519,,9.260873189225961,,5.386410612436006,11.761042147358598
23,Al,2005.0,11.761261456343847,5.961027270807168,,9.845371549141579,,5.749882060869123,12.616538196747857
24,Al,2006.0,12.724827224532277,6.283478731344821,,10.427397816060633,,6.193208902262932,13.493905300880702
25,Al,2007.0,13.48155345794009,6.645324936775603,,11.143288418691577,,6.693866731812309,14.88928398440948
26,Al,2008.0,13.7302230623514,6.955975123936337,,11.542816746478074,,6.829824509793178,15.024713908826843
27,Al,2009.0,13.909491419955371,7.338046892760726,,11.679271313015615,,6.440554018264667,15.31826164438429
28,Al,2010.0,14.516827359822331,7.919177419756987,,12.67153698671877,,7.299518713874621,18.19636754822313
29,Al,2011.0,15.43475849655301,8.41202220125014,,13.38607111556936,,7.7313594798141105,18.934095060888275
30,Al,2012.0,16.338548515226375,8.905426186515072,,14.016505101609617,,8.000229782514383,20.368309400631848
31,Al,2013.0,17.48521885575673,9.60036597411811,,14.764590745449649,,8.312508686383916,21.679175564444336
32,Al,2014.0,18.785787408364836,10.247308919304723,,15.515886638321257,,8.774653308992226,22.194288094270686
33,Al,2015.0,19.813632928181597,10.603492854331401,,16.356472124451265,,9.189077459745489,22.2398790889928
34,Al,2016.0,21.052441134067838,10.993726894233504,,17.247893745183987,,9.652801113889298,23.752980361341663
35,Al,2017.0,22.47729174897412,11.418081441148074,,18.206925890708245,,10.313560064859042,24.695617305797256
36,Al,2018.0,23.677669126756925,11.808885671690913,,19.11868100025858,,10.938173275678176,25.719562526037578
37,Al,2019.0,24.951333504858766,12.152781503809482,,20.084249225448087,,11.601396191167947,26.688596266259047
38,Au,2001.0,0.006127360213177614,441.1704868112074,1111.7500403610572,480.4644887764226,1694.6088566910998,,
39,Au,2002.0,0.00575738953729442,425.2004079006433,1139.274651983605,457.157315474733,1413.5961686923902,,
40,Au,2003.0,0.005687359474959065,421.23521132193605,1249.536989240532,450.6631544171092,1160.345457890949,,
41,Au,2004.0,0.00579554983687681,422.6259553693113,1366.4319139582524,456.58314330769167,1146.1569517051646,,
42,Au,2005.0,0.005868587774460527,429.8428800218541,1559.0092006604268,455.40831023725525,1080.7769738587733,,
43,Au,2006.0,0.0060253801296480895,429.60792686349646,1779.7747736922622,457.6924538647404,965.2465401212917,,
44,Au,2007.0,0.0060374989810717625,429.6796352457437,2023.012734207572,462.59786846296504,803.8626493459116,,
45,Au,2008.0,0.005866669102551005,429.31920554540426,2288.486574542817,457.3733696689047,718.3441278375412,,
46,Au,2009.0,0.0056063945380232984,427.6929164137285,2572.282701046365,436.8247168320394,580.5827166791311,,
47,Au,2010.0,0.005489735193046232,433.2363513464896,2790.257710482877,444.76721251227144,535.1208849093176,,
48,Au,2011.0,0.005548170486142847,437.38938430862316,2935.34429821027,446.5181097838337,530.8147030180465,,
49,Au,2012.0,0.005587422072728441,440.4385604484778,3015.7735574637927,444.63570050079045,587.2678469695174,,
50,Au,2013.0,0.005670645922942691,450.2700204284099,3022.2954289424342,443.9833823329292,531.5681845304862,,
51,Au,2014.0,0.005828107245257385,459.7089717220637,3047.4168065447902,446.2279141486192,513.9303756803469,,
52,Au,2015.0,0.005870904280219498,454.2965763693425,3007.034906545043,449.1471344550633,490.8772269125892,,
53,Au,2016.0,0.005938095721646355,448.2893042369918,2964.209303802117,450.730245157617,462.274918176131,,
54,Au,2017.0,0.006089228596006097,447.02219014397326,2973.812990991894,456.8325981343577,415.96367573174444,,
55,Au,2018.0,0.00618497003292214,445.6768193863285,3009.2558643164125,462.45507716767366,403.44333832420654,,
56,Au,2019.0,0.006263896904706046,440.66061677682455,3081.4553715822262,466.7973638296694,385.74269936393773,,
57,Cu,2001.0,5.5894081546439125,4.918679176086645,,5.032330475231071,,2.1686903640018382,2.357891830036535
58,Cu,2002.0,5.712311995354456,5.147084057059619,,5.206957025916404,,2.2537069237171696,2.5607803659444417
59,Cu,2003.0,5.703157518404319,5.146746304289363,,5.183148320141615,,2.3756736068846034,2.5929772300792657
60,Cu,2004.0,5.8369219587036,5.196567836944526,,5.278057223313496,,2.4484169501491344,2.723910728470996
61,Cu,2005.0,6.040351581463773,5.404869793003259,,5.376816289583438,,2.5068960715650177,2.803270807232221
62,Cu,2006.0,6.249905836019072,5.4622833162739175,,5.445530039845883,,2.584215787013766,2.87602126010212
63,Cu,2007.0,6.275642656272671,5.4779518717117615,,5.512684707909321,,2.6478452164156705,3.016817719407425
64,Cu,2008.0,6.148289312085516,5.504698365449337,,5.479912697138322,,2.59675378576226,2.9290404538777484
65,Cu,2009.0,6.048981780208922,5.600667128092625,,5.354647197601841,,2.378046566378309,2.9158861164566954
66,Cu,2010.0,6.143991900050681,5.861531423223587,,5.631995771456784,,2.6084645138860147,3.3695905967568134
67,Cu,2011.0,6.421961978692733,6.11139589098205,,5.8388798850158175,,2.7168211902750063,3.4328362933021643
68,Cu,2012.0,6.69784928512666,6.368703215860602,,6.018737878834917,,2.7687759534694085,3.6207199759162996
69,Cu,2013.0,7.057188594918934,6.758221292992755,,6.2436123494623725,,2.8319025094676706,3.8059176709351226
70,Cu,2014.0,7.447138886877426,7.082849413275566,,6.445339372002281,,2.9359156424140798,3.8190424123878057
71,Cu,2015.0,7.647647151340627,7.149627048581486,,6.6265134648335895,,2.9944663100973012,3.7346924815834286
72,Cu,2016.0,7.907938971591782,7.212025356924992,,6.806563650895135,,3.0627396331442585,3.8953383384710656
73,Cu,2017.0,8.237622345269855,7.293349885974848,,7.002645208468589,,3.188710121719723,3.94936744036614
74,Cu,2018.0,8.437635113243545,7.329565271375544,,7.147859600826977,,3.2870915950307023,4.0077982427489705
75,Cu,2019.0,8.630510058197855,7.310491719233371,,7.286464744483096,,3.3827193470429773,4.037067335725843
76,Ni,2001.0,303.31558825445427,203.53650785772078,,383.78729804386325,,471.2514861416949,284.65992529149054
77,Ni,2002.0,299.6640826611615,205.88620326839165,,383.88161811858305,,473.4845222826532,298.8932145316826
78,Ni,2003.0,302.40424448425165,208.08210392137772,,386.23063396509474,,504.6429243323109,305.96015088568987
79,Ni,2004.0,312.65574095774974,212.25329690628135,,397.32707903360097,,525.3980648927725,324.6904387429775
80,Ni,2005.0,329.6422246666375,224.91928234746229,,412.377736327104,,548.0700415346341,340.4319342720435
81,Ni,2006.0,352.4141437170501,234.88479162609647,,431.5314335948399,,583.7927362361002,360.9039476766902
82,Ni,2007.0,366.8424047847376,244.20270400418838,,452.87566252341685,,620.1279902978465,392.44323103757154
83,Ni,2008.0,368.04125191114827,251.28772235284464,,460.99995028552536,,622.7869821595664,390.10209540855334
84,Ni,2009.0,368.3339546365052,260.0531845604231,,458.2155053473175,,580.1517236634355,394.9943092950076
85,Ni,2010.0,377.6365221665665,274.7039288785127,,486.46737620302997,,642.3439553961643,460.6498743983424
86,Ni,2011.0,395.2877911577408,286.82474124028704,,505.0668025713585,,670.0556815931433,469.8427449725016
87,Ni,2012.0,411.725683698763,298.41554589029374,,519.7508353859621,,682.0590241257189,495.03187969718437
88,Ni,2013.0,433.6084279975856,316.3491595174916,,538.6163910671115,,697.3857846338676,520.4434660002005
89,Ni,2014.0,457.95692906787536,331.7123258940001,,556.2863954730033,,723.7246841737308,522.8177934431304
90,Ni,2015.0,472.0776014584013,336.1085250941648,,574.0899525051988,,741.044348690793,513.4408089961178
91,Ni,2016.0,490.06645363818643,340.3552330182855,,592.0654325041804,,760.9894552739906,537.7469256565907
92,Ni,2017.0,513.2412127259844,346.0243526678374,,612.4375052259718,,796.4348885187825,547.9887041566967
93,Ni,2018.0,530.6453983109227,351.04903232463073,,631.1194160460811,,828.6838653449635,561.2788426647243
94,Ni,2019.0,546.3530117690428,352.5010609251115,,647.7723381559907,,858.3553091606826,568.8635086207685
95,Pb,2001.0,0.7900660782803495,1.3431123330765899e-05,,0.4820911643754787,,0.9243785203891087,4.285450805831732
96,Pb,2002.0,0.8367453074955115,1.4589917822217003e-05,,0.517023189956336,,0.9909791070364378,4.805514619557108
97,Pb,2003.0,0.8544820008578872,1.4941746167160875e-05,,0.526881350240209,,1.055760399017762,4.945188638882276
98,Pb,2004.0,0.8974101132787159,1.5451423467517537e-05,,0.5501734249959038,,1.1165233784181028,5.324352174542923
99,Pb,2005.0,0.9391875184429972,1.6242169699160785e-05,,0.5671676444211607,,1.155550173070503,5.53753295066478
100,Pb,2006.0,0.9798802743246107,1.6495627270097105e-05,,0.5792505725510408,,1.200153174397754,5.707509282365025
101,Pb,2007.0,0.9903188723388483,1.6639941839910923e-05,,0.5905292888716935,,1.2376826153230223,6.0069604980157
102,Pb,2008.0,0.9605716319154365,1.6597360128849045e-05,,0.5828433440212966,,1.2032793930035686,5.779125064383427
103,Pb,2009.0,0.9437472361045146,1.700349794047012e-05,,0.5724449534273439,,1.1008439035320121,5.71196001143257
104,Pb,2010.0,0.9610670063492346,1.7919637839199812e-05,,0.6064761171284375,,1.2186481892229706,6.6236262242464035
105,Pb,2011.0,0.9820172282807914,1.8296256249058972e-05,,0.6157992627613281,,1.2402494956126442,6.632987401214001
106,Pb,2012.0,1.0182614404102246,1.8971984861394994e-05,,0.6314564167168141,,1.2572799666107792,6.997844959507458
107,Pb,2013.0,1.0678105357130874,2.004312328901495e-05,,0.6515965076340694,,1.2802518672044763,7.296775340264415
108,Pb,2014.0,1.1237026726719417,2.0953470830940947e-05,,0.6705428671974916,,1.3237203166523477,7.318745004003076
109,Pb,2015.0,1.1741453468130456,2.147418588747152e-05,,0.6999510256561436,,1.3735076231427183,7.26405150305593
110,Pb,2016.0,1.229683547072262,2.194446168071109e-05,,0.7273466416733976,,1.4222023175353506,7.64872202126132
111,Pb,2017.0,1.2972406272804515,2.251911505958558e-05,,0.7585632660691882,,1.5016840329549928,7.858479856441616
112,Pb,2018.0,1.359101311510849,2.3163596451906242e-05,,0.792232290872766,,1.5840966376372492,8.137736933277454
113,Pb,2019.0,1.4156846953776572,2.3555101483879596e-05,,0.8222930153065304,,1.6609846675188153,8.352271122047592
114,Sn,2001.0,50.94153589775664,73.34581008231842,,65.02031925559848,,68.6616168373553,22.725717926971143
115,Sn,2002.0,52.36939592148762,77.2585611889336,,67.67915414806788,,71.64332048230116,24.790397782024947
116,Sn,2003.0,52.76813787752712,78.00446637818771,,68.01481012730923,,75.86989374314435,25.2722262639854
117,Sn,2004.0,54.31297176989574,79.14574866898535,,69.63329685446372,,78.6527391870077,26.692628060352153
118,Sn,2005.0,56.261254663149074,82.3805119019905,,71.02025710238368,,80.619335246903,27.497626764354365
119,Sn,2006.0,58.663605295326995,83.80412050297379,,72.48279243125666,,83.75631355241192,28.4061135373423
120,Sn,2007.0,59.55357452782434,84.95935398582989,,74.19248018630296,,86.79997835077316,30.115783561748568
121,Sn,2008.0,58.02003235533231,84.96274172150355,,73.39224722851571,,84.71191275246085,29.10398045211023
122,Sn,2009.0,56.263856985178116,85.37422377583843,,70.78557094801721,,76.50931458418916,28.533296553372992
123,Sn,2010.0,56.229522554761445,87.99668105376422,,73.32127968592707,,82.71265704540394,32.46450634994459
124,Sn,2011.0,57.39405866565662,89.60778434187768,,74.23801203796755,,84.13087234423055,32.351042280928844
125,Sn,2012.0,58.166791538686674,90.72653865852577,,74.33710666969984,,83.3390496532422,33.205858981913906
126,Sn,2013.0,59.618565530537815,93.63008384838344,,74.96965044601197,,82.94122852046914,33.94876469013325
127,Sn,2014.0,61.23614737669787,95.48012993959036,,75.28837225348019,,83.71287131869143,33.17894403363653
128,Sn,2015.0,61.32399731823248,93.93702695994348,,75.43113486601148,,83.28239971968941,31.642016638082264
129,Sn,2016.0,62.00481874557811,92.62636203368426,,75.72347533756582,,83.30919428940445,32.28325119045311
130,Sn,2017.0,63.778950834781206,92.48020502030887,,76.91108020595867,,85.66884156507687,32.329311719021824
131,Sn,2018.0,64.61967443787552,91.8946037631108,,77.62288282620648,,87.37537166533725,32.46542156178421
132,Sn,2019.0,65.33866417183549,90.54863180790021,,78.17451181554259,,88.90813946031466,32.352328314413896
133,Steel,2001.0,416.5857578742669,31.724607715040317,,20.205947419700248,,241.53642241549994,147.94726457548367
134,Steel,2002.0,434.8547591573251,33.915978546122794,,21.355036833929617,,256.22095759665433,164.03494785786546
135,Steel,2003.0,446.24711204911296,34.86509106073738,,21.852151177700986,,277.13546827781835,170.5630749083301
136,Steel,2004.0,469.462633206035,36.175996169045725,,22.871403769562853,,293.5707329826972,184.12547297097413
137,Steel,2005.0,500.77482431749183,38.77995450939892,,24.019242806032164,,309.7762979517748,195.27562365580724
138,Steel,2006.0,537.8716487760437,40.661673644003734,,25.253165432806792,,331.41562201526034,207.81163674978762
139,Steel,2007.0,559.8323567362805,42.26358131087611,,26.50280296781909,,351.94673799176275,225.75096201976757
140,Steel,2008.0,568.0615652207132,44.00823837171322,,27.303964386500304,,357.50760183769023,226.90796088550218
141,Steel,2009.0,571.6398677366008,45.88060829258333,,27.330536508449885,,334.8392482941239,230.68016777939084
142,Steel,2010.0,590.0780941190485,48.84867590636891,,29.248815876911532,,373.80216933683994,270.8458877092419
143,Steel,2011.0,615.2512270025549,50.827681025142276,,30.263250531898642,,388.35631061336903,275.5086117193093
144,Steel,2012.0,640.3032886093644,52.86562504175152,,31.135306510836156,,394.9805503014312,290.35916323933174
145,Steel,2013.0,675.8621460349033,56.18753636063427,,32.345752047454205,,404.74424455401214,305.59021489604214
146,Steel,2014.0,711.4008484894116,58.73349220385013,,33.2991253225224,,418.57719660569217,306.10267302010027
147,Steel,2015.0,734.0781784805727,59.5360644639904,,34.380707612293925,,428.9618478032659,300.68583810616065
148,Steel,2016.0,765.8018204859293,60.584372443750574,,35.6145279093109,,442.6107823188715,316.2087357392184
149,Steel,2017.0,804.9828421101593,61.84831247153931,,36.97928756406748,,465.15029698251806,323.59312097138024
150,Steel,2018.0,834.4840342431128,62.907767215313726,,38.19952426356897,,485.34989510033336,332.2631657722053
151,Steel,2019.0,869.5464036308751,63.942080016249996,,39.67330104258757,,508.8639853586669,340.93410512218776
152,Zn,2001.0,3.131732117809841,2.037523896041736,,1.4751540145979591,,0.8690651527895576,2.352873661644598
153,Zn,2002.0,3.2571267308327863,2.1713277718809683,,1.5534509801051752,,0.9174572819988484,2.596690801277037
154,Zn,2003.0,3.2866944755293024,2.1959569002420296,,1.5635636299197264,,0.9720038790643484,2.649182059741799
155,Zn,2004.0,3.350030835931344,2.206446295542073,,1.5852827860045482,,0.9971463242070481,2.768117164658669
156,Zn,2005.0,3.499289346970416,2.3155454605215495,,1.630836494778072,,1.0295289177940636,2.8721894336487805
157,Zn,2006.0,3.699564013133289,2.386339923867126,,1.6880167755822786,,1.0829620709460552,3.0006004701313294
158,Zn,2007.0,3.828345137340513,2.46478374820178,,1.762123530078544,,1.1422857707195084,3.2292267903681604
159,Zn,2008.0,3.850982393084948,2.548038365575843,,1.8031045545698094,,1.1505027920054378,3.2133589528204163
160,Zn,2009.0,3.8497122052204635,2.6538673739045255,,1.801747155744961,,1.0695403455424888,3.227567845298463
161,Zn,2010.0,3.901888996365185,2.7828052773363106,,1.9000169302996273,,1.1775455613880401,3.7186002591512555
162,Zn,2011.0,3.962889025716957,2.825722978692612,,1.9190947316932798,,1.1911400117407989,3.6931524575325256
163,Zn,2012.0,4.0243134211581655,2.8708665205247117,,1.9287444529207063,,1.1823048205542663,3.8143236614665015
164,Zn,2013.0,4.179111884836717,3.0030503079922974,,1.9718501241539792,,1.1918008250562648,3.936639494600124
165,Zn,2014.0,4.339037910279471,3.098200798310281,,2.0028111665965924,,1.2156549462245174,3.897406653030354
166,Zn,2015.0,4.402385833450535,3.0822059639416284,,2.0302225412601,,1.2243170399703458,3.7560979181411533
167,Zn,2016.0,4.599052199126884,3.142698713768344,,2.104888483495584,,1.2640651643644598,3.9388666230830407
168,Zn,2017.0,4.917241244864756,3.271129757374602,,2.2260982280341532,,1.352650705115679,4.101235943458973
169,Zn,2018.0,5.16423467406136,3.373996040369586,,2.3309036259405698,,1.4301401004433902,4.256249871937043
170,Zn,2019.0,5.417027555170869,3.4582114184896673,,2.437723636068472,,1.5097996866014196,4.396209367409293
