,,Total demand,Scrap demand,Scrap supply,Conc. demand,Conc. supply,Mean mine grade,Mean total minesite cost,Mean total cash margin,Old mine prod.,New mine prod.,Old mine grade,New mine grade,Old mine cost,New mine cost,Old mine margin,New mine margin,Number of operating mines,Number of mines opening,Number of mines closing,Ref. demand,Ref. supply,Sec. ref. cons.,Direct melt,Spread,TCRC,Refined price,Refinery pri. CU,Refinery sec. CU,Refinery SR,Pri. ref. capacity,Sec. ref. capacity,Pri. ref. prod.,Sec. ref. prod.,Additional direct melt,Additional secondary refined,Additional scrap,SX-EW supply,Primary supply,Primary demand,Mine production,Collection rate construction,Collection rate electrical,Collection rate industrial,Collection rate other,Collection rate transport,Old scrap construction,Old scrap electrical,Old scrap industrial,Old scrap other,Old scrap transport,Old scrap collection,New scrap collection,"Construction demand, global","Electrical demand, global","Industrial demand, global","Other demand, global","Transport demand, global","Construction demand, China","Electrical demand, China","Industrial demand, China","Other demand, China","Transport demand, China"
0,1981,513.40232424081,1e-09,,,536.0630102860227,1.3289246591999602,6801.048512793198,6689.581197750659,750.3212701550787,0.0,1.3289246591999602,0.0,6801.048512793198,0.0,6689.581197750659,0.0,42.0,0.0,0.0,513.40232424081,,,0.0,,281.2514108504172,13998.074393333332,,,,,,,,0.0,0.0,0.0,214.25825986905585,,,750.3212701550785,,,,,,,,,,,,,94.57523415597213,63.46364524392397,146.9384409310725,119.66669364891504,88.75831026092635,3.6968995933862168,2.4807628169351377,5.743751706022968,4.6777124586649625,3.469518886647619
0,1982,544.2064636952587,1e-09,,,536.0951500336668,1.339593266827711,6797.9954382322485,6689.658918035478,745.7547849424604,0.0,1.339593266827711,0.0,6797.9954382322485,0.0,6689.658918035478,0.0,42.0,0.0,0.0,544.2064636952587,,,0.0,,281.2514108504172,13998.074393333329,,,,,,,,0.0,0.0,0.0,209.6596349087936,,,745.7547849424603,,,,,,,,,,,,,100.24974820533043,67.27146395855941,155.75474738693686,126.84669526784994,94.08380887658194,4.371591743215081,2.9335073819127286,6.791998781370299,5.53140507197371,4.102713567047363
0,1983,576.858851516974,1e-09,,,536.3391632358034,1.3509939957034098,6793.36231202196,6862.437042113759,741.5075632080798,0.0,1.3509939957034098,0.0,6793.36231202196,0.0,6862.437042113759,0.0,42.0,0.0,0.0,576.858851516974,,,0.0,,281.2514108504172,13998.074393333329,,,,,,,,0.0,0.0,0.0,205.1683999722765,,,741.5075632080799,,,,,,,,,,,,,106.26473309765028,71.30775179607298,165.100032230153,134.45749698392095,99.72883740917683,4.886233169074536,3.278851711959088,7.591580293689054,6.182584404459407,4.585701568686634
0,1984,611.4703826079926,1e-09,,,542.9607575836322,1.3597498849405614,6787.238502180207,6865.470052990575,743.7438487499186,0.0,1.3597498849405614,0.0,6787.238502180207,0.0,6865.470052990575,0.0,42.0,0.0,0.0,611.4703826079926,,,0.0,,281.2514108504172,13998.074393333329,,,,,,,,0.0,0.0,0.0,200.7830911662862,,,743.7438487499185,,,,,,,,,,,,,112.6406170835093,75.58621690383735,175.00603416396223,142.5249468029562,105.71256765372748,5.737557282697064,3.8501231660211066,8.914254660811647,7.259770655278412,5.384664325521057
0,1985,648.1586055644722,1e-09,,,556.2908139736096,1.3686217748778051,6725.058667964877,6916.881398800333,752.793243437949,0.0,1.3686217748778051,0.0,6725.058667964877,0.0,6916.881398800333,0.0,43.0,0.0,0.0,648.1586055644722,,,0.0,,281.2514108504172,13998.074393333334,,,,,,,,0.0,0.0,0.0,196.50242946433937,,,752.793243437949,,,,,,,,,,,,,119.39905410851983,80.1213899180676,185.5063962138,151.07644361113358,112.05532171295114,8.297043215216112,5.567637361759902,12.890844048781062,10.498305793138536,7.78672706990028
0,1986,687.0481218983405,1e-09,,,555.0200498910477,1.3675126716640378,6751.301466931033,6895.5107213041465,747.2673527577844,0.0,1.3675126716640378,0.0,6751.301466931033,0.0,6895.5107213041465,0.0,43.0,0.0,0.0,687.0481218983405,,,0.0,1394.0,281.2514108504172,13998.074393333329,,,,,,,,0.0,0.0,0.0,192.2473028667364,,,747.2673527577841,,,,,,,,,,,,,126.56299735503104,84.92867331315165,196.63677998662797,160.14103022780156,118.7786410157282,7.502298936578356,5.034333168445147,11.656075916467136,9.492710396312685,7.040864160958471
0,1987,728.271009212241,1e-09,,,558.8103767307392,1.368668935541733,6741.979319597351,6902.226923875828,746.7363955026856,0.0,1.368668935541733,0.0,6741.979319597351,0.0,6902.226923875828,0.0,43.0,0.0,0.0,728.271009212241,,,0.0,1394.0,281.2514108504172,13998.074393333329,,,,,,,,0.0,0.0,0.0,187.92601877194656,,,746.7363955026858,,,,,,,,,,,,,134.1567771963329,90.02439371194076,208.43498678582569,169.7494920414697,125.9053594766719,7.324164690054681,4.914798189461875,11.379314577262276,9.267315910141248,6.873686200870426
0,1988,771.9672697649754,1e-09,,,606.745601987869,1.3329428903005072,6576.74134539708,7027.5139305889,790.223372696133,0.0,1.3329428903005072,0.0,6576.74134539708,0.0,7027.5139305889,0.0,44.0,0.0,0.0,771.9672697649754,,,0.0,1394.0,281.2514108504172,13998.074393333332,,,,,,,,0.0,0.0,0.0,183.4777707082641,,,790.2233726961331,,,,,,,,,,,,,142.2061838281129,95.42585733465722,220.94108599297525,179.93446156395788,133.45968104527222,7.212661416183974,4.839975173905853,11.206075595963515,9.126230051520675,6.769041023243865
0,1989,818.2853059508741,1e-09,,,673.9361014396575,1.3791113647180573,6261.754200048813,7306.368562125971,851.1128991941115,0.0,1.3791113647180573,0.0,6261.754200048813,0.0,7306.368562125971,0.0,44.0,0.0,0.0,818.2853059508741,,,0.0,1394.0,281.2514108504172,13998.074393333336,,,,,,,,0.0,0.0,0.0,177.17679775445382,,,851.1128991941113,,,,,,,,,,,,,150.7385548577997,101.15140877473664,234.19755115255376,190.73052925779535,141.4672619079886,8.267779489811995,5.548000268559586,12.845377957947758,10.461278200299745,7.759263232861021
0,1990,867.3824243079267,1e-09,,,635.8187656074917,1.364902013392292,6304.882214558809,7340.027006799676,851.3094485388099,0.0,1.364902013392292,0.0,6304.882214558809,0.0,7340.027006799676,0.0,45.0,0.0,0.0,867.3824243079267,,,0.0,1394.0,281.2514108504172,13998.074393333334,,,,,,,,0.0,0.0,0.0,215.4906829313182,,,851.3094485388099,,,,,,,,,,,,,159.7828681492677,107.2204933012209,248.24940422170707,202.17436101326317,149.95529762246792,9.312462054597274,6.249022732587598,14.468467011941184,11.783122228032758,8.739691777785085
