,,Primary commodity price  R2,Primary commodity price  RMSE,Primary commodity price test R2,Primary commodity price test RMSE,Primary commodity price train R2,Primary commodity price train RMSE,Primary supply  R2,Primary supply  RMSE,Primary supply test R2,Primary supply test RMSE,Primary supply train R2,Primary supply train RMSE,Total demand  R2,Total demand  RMSE,Total demand test R2,Total demand test RMSE,Total demand train R2,Total demand train RMSE,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,region_specific_price_response,score,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd
gold,297,0.0,0.0,0.0,0.0,-21.867380383177927,0.4799144982186124,0.0,0.0,0.0,0.0,-5.9702840925010445,0.4882986718842083,0.0,0.0,0.0,0.0,-7.344554906391792,0.3679837481458524,0.0878845875166875,0.3983503897968246,4.913129027911456,0.0637886136984751,-0.0887194412300891,0.1164674949535101,4.913129027911456,-0.1238882821378644,0.2619419501254138,0.1949996474396012,0.2161638693190355,-0.8181870741663029,0.224782343748297,0.145050271389221,0.5912213600473276,-0.0015426456432959,-0.8087848305163619,0.2725164246949221,0.6039836229624461,0.3321549068150745,0.0048534953666733,-0.677562327261542,0.588206939975117,-0.0159853176972545,-0.0015426456432959,0.7755319784675083,0.9423632894481562
gold,298,0.0,0.0,0.0,0.0,-21.185504215651047,0.4727051282854487,0.0,0.0,0.0,0.0,-1.4006352290526638,0.2865651615059724,0.0,0.0,0.0,0.0,-0.3716006814997765,0.149190406218474,0.3379238767614727,0.8073913847379606,-4.000088711917926,0.0737306324360063,-0.6286265329312606,-0.2113222788285126,-4.000088711917926,-0.0976928789351579,0.0568445267386164,0.8474162704800531,0.1921992158475817,-0.7492848489985461,0.2073249719549408,0.0184254892902641,0.1591118888198466,-0.40021260835301,-1.1946159432596166,0.8735551802204324,0.9768256474925696,0.7170069227575684,0.3807413413808941,-0.1269596000873877,0.0701425808908108,-0.0526905228239604,-0.40021260835301,0.0550321251620073,0.1181666806091114
gold,299,0.0,0.0,0.0,0.0,-1.7556641362716672,0.1665976243728996,0.0,0.0,0.0,0.0,-11.657682760930324,0.6580174438630675,0.0,0.0,0.0,0.0,-3.2361421137376283,0.2621876983262997,0.6346522676454524,0.6356123199295279,-2.111166175644338,0.0764879883016563,-0.1048123011877395,0.6466915821382608,-2.111166175644338,-0.5476367666944135,0.1498420751130285,0.5493792940404113,0.3615274058878694,-0.924787754388254,0.145800279947881,0.0779161303361722,0.0503784359292276,-0.5767631566782103,-1.0153721444974415,0.0036911513785113,0.7640278113313187,0.5254421900873684,0.5491853753792723,-0.1208780238742385,0.0940454870812225,-0.0098866880446127,-0.5767631566782103,0.5464033490944674,0.4984189000965984
gold,300,0.0,0.0,0.0,0.0,-654.9665068440614,2.5703750368797227,0.0,0.0,0.0,0.0,-2502.1274440055263,9.253409552611458,0.0,0.0,0.0,0.0,-1269.5715629056558,4.540739797961653,0.9482447046020318,0.981225688804674,1.182751596277015,0.0748507537237625,-0.6200804581000562,-0.126757956485412,1.182751596277015,-0.7732440985718065,0.3753574081077316,0.2437028805296714,0.2382203148915571,-0.8763513968098806,0.421627135506251,0.727388146727049,0.3591531044666142,-0.0102939009927181,1.6965035560733863,0.9842725683357934,0.6092817115092012,0.7288005396817504,0.6352300838304913,-0.6786255370867242,0.6942150425406912,0.0973365742987049,-0.0102939009927181,0.5746894219013201,0.9683437999732194
gold,301,0.0,0.0,0.0,0.0,-8.56523066605639,0.3103869017995679,0.0,0.0,0.0,0.0,-2.3237542158580684,0.3371900525494293,0.0,0.0,0.0,0.0,-2.762248883951657,0.2470875205315298,0.9902391683636906,0.7387460283447885,-3.165667780008189,0.0617292837557165,-0.5609545976139246,0.9090784789291712,-3.165667780008189,-0.9936735396226328,0.0020730004071762,0.4940488129790699,0.9270081967480877,-0.7301974618059504,0.1326112514661418,0.3827696784053353,0.889332932079673,-0.0144351755312666,-1.2099188080652614,0.1419853998964718,0.3096260136221855,0.5315688044313233,0.166625100942921,-0.1715141324800005,0.8313590404719412,-0.0588423981056736,-0.0144351755312666,0.4111392106253098,0.0719074198351803
gold,302,0.0,0.0,0.0,0.0,-1.1242922629605123,0.146272537613318,0.0,0.0,0.0,0.0,-0.2192908189352125,0.2042273749895659,0.0,0.0,0.0,0.0,-1.2876207015029593,0.1926722013287992,0.088418996417724,0.0680374915373161,0.01428804194048,0.051077725170652,-0.0106621471652814,-0.0824609565923388,0.01428804194048,-0.6807152757698653,0.7058199985780432,0.5509123780701629,0.745624966910678,-0.3723219182377733,0.1284297955669578,0.3297374302167957,0.0760882728987726,-0.2060755079327811,-1.708941329373599,0.7711120250798267,0.498762444635949,0.8202608130177405,0.6564234958376398,-0.0129074932895742,0.5201790925044033,-0.039868773008187,-0.2060755079327811,0.164837039603101,0.2342883438752295
gold,303,0.0,0.0,0.0,0.0,-41.29043846319238,0.652644610683644,0.0,0.0,0.0,0.0,-2.6580000737098106,0.3537383602796138,0.0,0.0,0.0,0.0,-2.682897904826226,0.2444679271948981,0.0992814068695581,0.5218526762397797,3.910816007115164,0.0207607950546586,-0.3015291616741094,0.2042497551364256,3.910816007115164,-0.9993914975351748,0.6323229796039707,0.8096623972827137,0.9950789420184316,-0.3814009789243938,0.1394657543279295,0.3433271813146419,0.7757960887206341,-0.0134054203185439,-0.8747882504111417,0.6910342577658292,0.7078991112632834,0.2129548951424402,0.1761117001925493,-0.8930128293311888,0.977519357737664,-0.0657734803515954,-0.0134054203185439,0.4930322040645886,0.3677818073967424
gold,304,0.0,0.0,0.0,0.0,0.2058076442224945,0.0894372657167363,0.0,0.0,0.0,0.0,0.6722796604654138,0.1058795291913755,0.0,0.0,0.0,0.0,0.1048914981524288,0.1205216007873319,0.7610751404919444,0.534856148139246,-1.158849162240121,0.0143628443495162,-0.8048810620231701,-0.0883905746354258,-1.158849162240121,-0.1182243242976693,0.8907874254110885,0.9188212710855324,0.7760177458423824,-0.163730699857365,0.1546524096140991,0.6894026119929968,0.0857389168807605,-0.0148562477264387,-2.2511368909030742,0.7808923759102564,0.2152656545197576,0.0213845635712165,0.8654410002750622,-0.8759628962763549,0.8088676538122732,-0.0417288456572066,-0.0148562477264387,0.6292214169781022,0.0948393473526172
gold,305,0.0,0.0,0.0,0.0,-3.529963148848265,0.2136008598866091,0.0,0.0,0.0,0.0,-2.8202684676788343,0.3614991207526796,0.0,0.0,0.0,0.0,-1.167752188254651,0.1875563908415065,0.9045689284804284,0.2830658303777314,0.7409681988003838,0.0532699090225506,-0.9491589914760948,-0.1855546501657327,0.7409681988003838,-0.2296178615723541,0.2338361766382401,0.3148996389969968,0.8698227735356292,-0.3639567938507835,0.0929381305081769,0.5887174783996371,0.2036839379918341,-0.0150698201868735,-1.369560002842303,0.1312070179267642,0.9924697001816236,0.7558725310406832,0.1027819352549188,-0.0984664602608112,0.7116239303163086,-0.045983360763506,-0.0150698201868735,0.046790152661019,0.4999783495472573
gold,306,0.0,0.0,0.0,0.0,-5.089707839217601,0.2476588721737963,0.0,0.0,0.0,0.0,-0.0678285125550028,0.1911221665436724,0.0,0.0,0.0,0.0,-13.387961321575196,0.4831997280334351,0.1562086488313095,0.6025175472355228,1.3060417250205705,0.0010204869705571,-0.7979988490080115,0.9117093035833892,1.3060417250205705,-0.2081517360017069,0.9346919530332246,0.3370511743416308,0.7010734274749872,-0.3935461320924743,0.0472549598516624,0.4472305895639107,0.2627165344298503,-0.0214592660738783,-1.1798432046681702,0.1286805890095579,0.4501438519540874,0.1581673808735382,0.8942831560620635,-0.0717226011844545,0.6489241391801486,-0.0444218249618994,-0.0214592660738783,0.4851451123245502,0.7287969126551452
gold,307,0.0,0.0,0.0,0.0,-1.4050459310861036,0.1556386121865794,0.0,0.0,0.0,0.0,-6.6125875952975575,0.5103010417040624,0.0,0.0,0.0,0.0,-10.195426258638763,0.4262332908797744,0.5801630220259852,0.6448951166366435,1.3141772867045862,0.0186773292660958,-0.5420443537058328,0.080812851406363,1.3141772867045862,-0.2022176855500031,0.1576427603756627,0.7242632198362837,0.4602061999645876,-0.9853879148674108,0.2060587786685052,0.8077601197013679,0.7994002862868842,-0.5313618449720392,-1.0104430495534038,0.5647623714990927,0.1539732400959765,0.7488434485070415,0.8845548150016692,-0.7263644699472924,0.5303276072999158,-0.0611781390436776,-0.5313618449720392,0.2600476503930469,0.1650492239770704
gold,308,0.0,0.0,0.0,0.0,-9.950460299813352,0.3321022742460356,0.0,0.0,0.0,0.0,-3.962876000380419,0.4120282707391199,0.0,0.0,0.0,0.0,0.8467304389577306,0.0498717958490741,0.9950162953953444,0.714696790898519,-0.0113896160305566,0.069447510166754,-0.3286893878788685,0.9590130734602024,-0.0113896160305566,-0.7279203589542595,0.0254213567653529,0.7212168890019934,0.310165929018124,-0.9471556554420668,0.0261508796944381,0.0251298443309937,0.5158621629259793,-0.0036632664264066,-1.3292811582535151,0.6938540797465357,0.2469826320281837,0.0198674588579451,0.4947961581089437,-0.7586026065544618,0.3393390612219416,-0.0793113594286092,-0.0036632664264066,0.992703577537432,0.5649308107176497
gold,309,0.0,0.0,0.0,0.0,-0.5321058645064765,0.1242224383262466,0.0,0.0,0.0,0.0,0.7196598803780534,0.097927108345929,0.0,0.0,0.0,0.0,0.4524907767818079,0.0942589874456528,0.4415103266958111,0.3563895820220157,0.1541228382890116,0.0328114281348317,-0.1650407353119593,-0.3263852495548609,0.1541228382890116,-0.0835050025886411,0.1732092693092012,0.05432339558981,0.3854015495250195,-0.0909642581933088,0.1813848454967916,0.0567285204006513,0.3691219977588079,-0.0175876269459568,-2.249333359560992,0.0017657695017338,0.3795456853377766,0.9775590886111604,0.1800346211645051,-0.8956721448695445,0.4744256866095779,-0.0306499187777526,-0.0175876269459568,0.1283660633451679,0.874153654388861
gold,310,0.0,0.0,0.0,0.0,-21278.85274225917,14.639962736659694,0.0,0.0,0.0,0.0,-15.51338835682044,0.7515855136057764,0.0,0.0,0.0,0.0,-338.18503463351107,2.3460939062614257,0.3483521276263742,0.3556945436834675,-1.4865695634458538,0.0325985809139699,-0.3353085423564481,0.5150506239539059,-1.4865695634458538,-0.2386770636287439,0.161558554979756,0.5644469139439083,0.1701974823751762,-0.7361770931038605,0.2052299976056655,0.5179694351706609,0.1750336451569129,-0.01068348961771,1.77707676824834,0.8918734331906137,0.9279082976182866,0.4695839973387794,0.0076598056097824,-0.0064324446104851,0.8308146263182133,0.0380510060788381,-0.01068348961771,0.7969422887796165,0.8381043312906571
gold,311,0.0,0.0,0.0,0.0,-5.398571016278777,0.2538616856090321,0.0,0.0,0.0,0.0,-917.229926126448,5.604489047792391,0.0,0.0,0.0,0.0,-581.7170554313725,3.07507643447821,0.586219310915649,0.0421356018075157,-1.6199887713801449,0.2877427431373673,-0.6207208479899333,0.8821481360270476,-1.6199887713801449,-0.5535880149548746,0.6725769116884042,0.5551170419066634,0.5004139958647212,-0.6151472100022639,0.0347136636320295,0.9361004112291124,0.084202602558045,-0.0143030470556655,1.0911878139925495,0.2276079015623332,0.997707553031754,0.909506382631833,0.5452077983114824,-0.8222573009207792,0.0918816947331693,0.0303275735883049,-0.0143030470556655,0.3865687896274008,0.2554770342807974
gold,312,0.0,0.0,0.0,0.0,-23.814458560314694,0.4999286935569568,0.0,0.0,0.0,0.0,-8.70933860849313,0.5763086352674139,0.0,0.0,0.0,0.0,-219.23615530993445,1.8904768293832963,0.9524430577664166,0.9071994842240362,-4.233606974163264,0.0148533088507284,-0.2396357592499321,0.7851222624506897,-4.233606974163264,-0.2981743282006361,0.9901294660450348,0.7426424717398189,0.3108277444508215,-0.2411481015548773,0.0285489046967618,0.0328760219408533,0.2200264311150936,-0.1958313698869946,-0.0111572923416509,0.1461316918146425,0.2967930704262304,0.2033968289769907,0.66438343967762,-0.0874570285519048,0.0011687923104213,0.0374472196613182,-0.1958313698869946,0.4687039389381794,0.8168191579534246
gold,313,0.0,0.0,0.0,0.0,-10.941451637592952,0.3468041008351323,0.0,0.0,0.0,0.0,-4.157532383333156,0.4200309428290282,0.0,0.0,0.0,0.0,-7.740251836436524,0.3766075510954015,0.1491128501228572,0.579648783349943,-3.1251399163036964,0.0801299190201544,-0.9307854541701656,-0.4107188869013781,-3.1251399163036964,-0.3002136322652705,0.8215274443062229,0.7858499094000388,0.2799348497161925,-0.9956999698318694,0.0969056667308447,0.7338417276567774,0.5269399048622583,-0.1387808688041508,-0.964568756794666,0.1999780180934599,0.7954031153350984,0.5263947060215995,0.9549761946803688,-0.5568832944574644,0.9491741729906812,-0.0614101234720298,-0.1387808688041508,0.3519448868826943,0.2456516887122566
gold,314,0.0,0.0,0.0,0.0,-200.3403739983428,1.4240364234528828,0.0,0.0,0.0,0.0,-15.295778764894024,0.7466169812146999,0.0,0.0,0.0,0.0,-9.176094951650722,0.4063662447876591,0.4037489772979303,0.9553110568252056,4.527640547862902,0.0498178894385836,-0.6833901558947209,-0.4093968275211954,4.527640547862902,-0.6083622607693594,0.2682102509841303,0.5991143837466714,0.7776810832174793,-0.9325224540061302,0.0040823502472921,0.034211912167872,0.0191986772914984,-0.0087591769034334,-0.1519787320928256,0.8309305288651156,0.7023139954924928,0.7632754990132682,0.3716050764049277,-0.0782045726128406,0.1780836964693341,-0.071020918619037,-0.0087591769034334,0.7803345888612107,0.8584943687049146
gold,315,0.0,0.0,0.0,0.0,-1.4620135580490032,0.1574711076310394,0.0,0.0,0.0,0.0,0.1423111115178505,0.1712873124810361,0.0,0.0,0.0,0.0,0.7647531047358126,0.061785846418464,0.3405429859104681,0.8070330189374194,-4.135559944738661,0.0587876098102423,-0.7052294309752695,0.2168175191402092,-4.135559944738661,-0.5109399523654197,0.0582857780633554,0.9036949012571937,0.7491978052790129,-0.1052418638931883,0.1669328796125583,0.8291905135954524,0.7523436559842074,-0.0180930755042805,-2.038826246202175,0.2907854450464223,0.2169063606477229,0.207452467225662,0.9948929921828968,-0.0247480366231524,0.5871086697911677,-0.0428919562458009,-0.0180930755042805,0.254590573351705,0.7732662753968057
gold,316,0.0,0.0,0.0,0.0,-5.299097705483475,0.2518806669194605,0.0,0.0,0.0,0.0,0.5688500110799732,0.1214435609480516,0.0,0.0,0.0,0.0,-6.536382606365573,0.3497103772031739,0.950829697850618,0.9355306825760648,-2.763136380010856,0.0173725134917901,-0.0292537736996871,-0.2558028761660373,-2.763136380010856,-0.4014347642261958,0.0435748867217836,0.1261142597853902,0.4925525698929618,-0.3205641994774557,0.0326219176952358,0.0348965506378338,0.576372224249773,-0.004740743641594,-1.4229104834685795,0.9823134204229784,0.039726305270848,0.179943998612041,0.9728798805762822,-0.8875500406162317,0.2385260087294518,-0.0637478565170276,-0.004740743641594,0.5203080530213429,0.0047800272634223
gold,317,0.0,0.0,0.0,0.0,-0.1076513676803634,0.1056226856933311,0.0,0.0,0.0,0.0,-1.3039078380741698,0.2807326042957953,0.0,0.0,0.0,0.0,-0.446067459321585,0.1531867939911989,0.9347001813337624,0.9850672687273064,2.8353395320029104,0.0320833443489066,-0.9718845318035636,-0.0162956136292582,2.8353395320029104,-0.7241379267335377,0.1448814556358209,0.2826515504563023,0.3040852878662249,-0.96505277313546,0.0283084640224411,0.0300289501233571,0.8344349230262833,-0.3837476557483827,-1.715646780470094,0.8775543153204421,0.41260759681691,0.9167194556600065,0.6596327775193975,-0.8269355143647529,0.0764177335147644,-0.024551879859019,-0.3837476557483827,0.1152592995572986,0.2938107096751042
gold,318,0.0,0.0,0.0,0.0,-3.577858705227909,0.2147270977515069,0.0,0.0,0.0,0.0,-1.042437715221964,0.2643228535275937,0.0,0.0,0.0,0.0,-1.4236608680213827,0.1983183843924337,0.5821189693040272,0.4358342350592711,-0.5231494099606824,0.007708878618433,-0.3619145284227162,-0.3325012685823344,-0.5231494099606824,-0.1280163284841245,0.3864970233247986,0.8972416179468934,0.650948619524417,-0.9885924815290984,0.0185034621365007,0.620183327757105,0.8662783096279492,-0.4244119954612385,-1.4881523722747625,0.0590066363268314,0.6815483638713534,0.5043446954666407,0.4515108927271465,-0.2350238327440975,0.066297150842226,-0.0234727750933726,-0.4244119954612385,0.0826875430307754,0.961214711238402
gold,319,0.0,0.0,0.0,0.0,-1.5530710491712254,0.1603567008660047,0.0,0.0,0.0,0.0,-7.701053783784868,0.5455646596173029,0.0,0.0,0.0,0.0,-11.02393046295875,0.44172326981186,0.5696350094901624,0.0783727592065779,3.471124671268935,0.0519263370913124,-0.5005652487137101,-0.2776539201455978,3.471124671268935,-0.3601826341846083,0.1027085505759373,0.1109477518336198,0.925777483170313,-0.9977694026485716,0.0380001259479437,0.3042377753429052,0.549065589520942,-0.2711035811032348,-0.9609005941849404,0.9173701157277496,0.2208658235527312,0.2097015040208404,0.5984532214033499,-0.0736979876618069,0.8251044508015186,-0.0636918034490356,-0.2711035811032348,0.0547188941725335,0.8006428697376944
gold,320,0.0,0.0,0.0,0.0,-9.176599447792364,0.3201525775236904,0.0,0.0,0.0,0.0,-0.2007625805685502,0.2026697240458422,0.0,0.0,0.0,0.0,-4.793106115026441,0.3066075128401302,0.64169131891278,0.6542825959287798,-0.5023358925582828,0.0734613140145431,-0.9407335486556616,0.1398943272465703,-0.5023358925582828,-0.5782784331696613,0.0217168323561988,0.6388124671495605,0.0974575769257736,-0.3081554133822736,0.0487492052899004,0.6533082052065984,0.2571004834134762,-0.008153191282056,-1.2856290735227898,0.3383838159090408,0.4078144872369362,0.7124432012371293,0.9989642078962988,-0.1216221124235556,0.8088275256518309,-0.0724752185309301,-0.008153191282056,0.7494158893883047,0.1137388980463332
gold,321,0.0,0.0,0.0,0.0,-61.3492093998502,0.7924486641020513,0.0,0.0,0.0,0.0,-1.02988451608104,0.2635093130384107,0.0,0.0,0.0,0.0,0.8376590362712663,0.0513264361698214,0.8134713410900452,0.5979605410617143,4.972531337181914,0.0108704696646682,-0.8764161785171535,0.0810938197852761,4.972531337181914,-0.0142815026217466,0.0148698287574466,0.3101912644384105,0.8641131647298429,-0.925904284251788,0.1898693573112368,0.6218788070997571,0.6954846419817597,-0.0979999013052524,-0.9967017453477186,0.1673232981708265,0.7996686015082908,0.2791228114567837,0.0445967173491967,-0.3387810404482199,0.132800751413563,-0.0241186518464385,-0.0979999013052524,0.6700424067619909,0.0635944612716949
gold,322,0.0,0.0,0.0,0.0,-2.0934702263229528,0.1765137869165674,0.0,0.0,0.0,0.0,-20.884958491056416,0.8652331831784053,0.0,0.0,0.0,0.0,-13.263199373416468,0.4811001881970126,0.8300549430661746,0.18099013359654,4.930251876950042,0.0062952377219527,-0.0767056208859962,-0.4058412235900109,4.930251876950042,-0.4975007481386905,0.31610328635843,0.0441870656979469,0.3982316817880615,-0.0760831410527143,0.1484939131291841,0.2248106352268362,0.1326519634506403,-0.0017232587075494,-0.6780305754758958,0.7598005502212775,0.6016004389140118,0.7942829767752253,0.4532413528566675,-0.5233112759635961,0.429032158559231,-0.0794080692118638,-0.0017232587075494,0.5199779793482582,0.7222959930955777
gold,323,0.0,0.0,0.0,0.0,-1.895368428122124,0.1707684275321667,0.0,0.0,0.0,0.0,-0.6983803375485731,0.2410337069807451,0.0,0.0,0.0,0.0,0.5046676846849893,0.0896551788834939,0.6846610081431367,0.9853983297597,-0.659301869474306,0.0556039080587311,-0.007015876735357,-0.2105383248423227,-0.659301869474306,-0.0166303563260874,0.326894493126487,0.0504785605608379,0.5055859884779745,-0.9084414260036732,0.0645049125113238,0.625227027632005,0.318564155156764,-0.0338845904299768,-1.788849081724614,0.5572272868648201,0.7376843525446919,0.4178709017819093,0.9465717578074956,-0.0286515785969252,0.8997538692543436,-0.0228697228669375,-0.0338845904299768,0.4168706994698879,0.9355790019602064
gold,324,0.0,0.0,0.0,0.0,-87.46226281226946,0.9439189048506648,0.0,0.0,0.0,0.0,0.3276164724889882,0.1516592262905287,0.0,0.0,0.0,0.0,0.7988830360146757,0.057128313395856,0.3218133764217399,0.0499022217833737,-2.1010196166140096,0.01364148600308,-0.961023969642963,0.625960970403924,-2.1010196166140096,-0.7665144204500608,0.1403836366326716,0.7652382135683476,0.3304549072463288,-0.7929366432973295,0.2068207295489353,0.5895621174284494,0.5746895196883466,-0.3203661788872512,-0.9564996812399186,0.0374751420899989,0.8320049514169532,0.9831197768703102,0.2943424979822273,-0.6690538281749909,0.1634466005988318,-0.0059132925626366,-0.3203661788872512,0.0866141518665215,0.985749796011222
gold,325,0.0,0.0,0.0,0.0,-144.13995717409026,1.209063630457595,0.0,0.0,0.0,0.0,-4.080306011255429,0.4168744130360924,0.0,0.0,0.0,0.0,-5.612679809072589,0.3275788074419704,0.3877617116456963,0.0776100880009371,-0.0377156655875161,0.056667787555045,-0.9732961399056912,0.1685770605825132,-0.0377156655875161,-0.7018635734012326,0.9729586524608947,0.9365807960089174,0.5348882564789359,-0.8245938189135364,0.0132404496162403,0.1432890553084635,0.6123892100396718,-0.0018535982941378,-0.4289810271694649,0.417413570123986,0.2682396401716831,0.2120969163787248,0.420287569243695,-0.332816037187769,0.5231795260620413,-0.0762677856633444,-0.0018535982941378,0.1156213765128695,0.1445261988594383
gold,326,0.0,0.0,0.0,0.0,-554.7724505441273,2.3659424131730264,0.0,0.0,0.0,0.0,-6.553611828903186,0.5083205120992362,0.0,0.0,0.0,0.0,0.3868996499789633,0.0997453899165792,0.9536060896149128,0.6000418442497545,2.5408857062848007,0.0047561491440636,-0.3346156582845609,-0.1160692853167768,2.5408857062848007,-0.9937770875713722,0.0824266846418528,0.2174538249290431,0.6738121509611786,-0.3090995836034803,0.2235168447706225,0.257402347743726,0.8653081998631932,-0.1215247674617289,-0.0087016446727766,0.0896358057781211,0.4120978918251061,0.2271824840905369,0.6592649631192399,-0.5564573695905107,0.3403164086290324,-0.0081123591522314,-0.1215247674617289,0.5830647708081276,0.9421048222243495
gold,327,0.0,0.0,0.0,0.0,-3.902816112975964,0.2222176059958409,0.0,0.0,0.0,0.0,-1.9377269520145664,0.3170049306719397,0.0,0.0,0.0,0.0,-2.838811393759121,0.2495889982217047,0.5334477984262842,0.1953133224468617,-1.1553194779581617,0.0447439996265023,-0.4304462881726824,0.214663708319259,-1.1553194779581617,-0.3433796294505217,0.4256083762848974,0.4577871105587301,0.4575558872956191,-0.998605661060222,0.0922645788409623,0.4816086259740941,0.3975525202202051,-0.2515454355523087,-1.3358401411301442,0.8822497365756325,0.6423431241503762,0.3151647470516603,0.7355199528476233,-0.4645464608994497,0.7395696844714902,-0.0590767786193453,-0.2515454355523087,0.1827048498797523,0.3196882841418332
gold,328,0.0,0.0,0.0,0.0,-4.647562326247842,0.2384987891026448,0.0,0.0,0.0,0.0,-0.4219867483806656,0.2205505159047235,0.0,0.0,0.0,0.0,0.5652115991516132,0.0839974351497452,0.2189412187164688,0.742736256280875,-3.4276733267548747,0.0007692275409473,-0.0034883338253766,-0.1718964219356847,-3.4276733267548747,-0.2110888741995617,0.4278099347969647,0.6525364118461904,0.8042199995224381,-0.8089459806022792,0.1804116713369428,0.988063098901534,0.2040725736044616,-0.0953736475354628,-1.7091721737833687,0.0292661846630417,0.8499551044020521,0.3274285589694846,0.2659625384844934,-0.111503589404922,0.463011167864327,-0.0268303315804912,-0.0953736475354628,0.3187062074921407,0.1014682820963206
gold,329,0.0,0.0,0.0,0.0,-7.772043976717212,0.2972391853032889,0.0,0.0,0.0,0.0,-11.603460851746732,0.6566065515834466,0.0,0.0,0.0,0.0,-8.094905415424169,0.384172385001388,0.9582471711137428,0.7159641322335242,1.7658667028201886,0.0024147457360188,-0.9959361162715687,-0.2992154627339469,1.7658667028201886,-0.8588990982067687,0.8194915472324374,0.309917925526706,0.7995589348484976,-0.7360130403865437,0.2046102869291481,0.5341975143431775,0.1062260468839896,-0.5452740822330602,-0.8074227830417418,0.8475366364860588,0.4038278211868389,0.3941060395500627,0.802385839997019,-0.8607022199639581,0.074259090786171,-0.0115749912604314,-0.5452740822330602,0.1845133368837723,0.1556346065726582
gold,330,0.0,0.0,0.0,0.0,-10.733930162371884,0.3437774704644413,0.0,0.0,0.0,0.0,-252.48314727880157,2.9446579104025443,0.0,0.0,0.0,0.0,-14.142090206446936,0.4957011938801821,0.6401471602924771,0.6778054833348108,-0.4845260037978791,0.1640707430560676,-0.0380205146882021,-0.1304586906087281,-0.4845260037978791,-0.9045969800779556,0.8726611280640015,0.9272254713084556,0.8672019225697086,-0.3761633866045549,0.8696734300309849,0.2633177183272585,0.0089678528704067,-0.0073261626479353,0.2322054545623657,0.0588809568756902,0.1562510691292335,0.1580769536743607,0.6908357396952297,-0.8749752081514438,0.9123747169486472,0.000212211001617,-0.0073261626479353,0.7161671121996581,0.8101090941820279
gold,331,0.0,0.0,0.0,0.0,-11.769223378653166,0.3586228060269056,0.0,0.0,0.0,0.0,-12.304664829639988,0.674624753773055,0.0,0.0,0.0,0.0,-10.759758400145593,0.4368438742110696,0.8567447664128023,0.3269368202404641,4.514887410343217,0.0645163419649444,-0.2387522973301046,-0.320739330692988,4.514887410343217,-0.7680200907956864,0.1926407160460297,0.2969926760404236,0.711141534455435,-0.9948427758450304,0.5470396947355821,0.2754951908480934,0.1048184214101193,-0.0072097541493516,-0.7132876898043014,0.2435612837930193,0.7259200173074564,0.0089101291437005,0.4694853517709763,-0.8146888911045592,0.2373922272836436,-0.0739367813312349,-0.0072097541493516,0.9011263758680448,0.807515128120551
gold,332,0.0,0.0,0.0,0.0,-2.1735548475162774,0.1787840068844239,0.0,0.0,0.0,0.0,-1.505087485785369,0.2927330462469661,0.0,0.0,0.0,0.0,0.7643689030437129,0.061836279692818,0.6918353306502886,0.009486661281146,-4.820213275963957,0.0495807491007963,-0.92784529217026,0.4320066081797196,-4.820213275963957,-0.4481766603587053,0.0838378586659984,0.8418902644339085,0.3527905971022479,-0.5401976359900664,0.1265404749471947,0.1692906910282159,0.2369077118730528,-0.3933196021602536,-1.727183449748165,0.8079708691869115,0.1452879888802773,0.059750160087254,0.2854206298895225,-0.2018999463509648,0.1369002033271361,-0.033012942461804,-0.3933196021602536,0.3092573748469632,0.3311979121846211
gold,333,0.0,0.0,0.0,0.0,-5.778473374322651,0.26128929038108,0.0,0.0,0.0,0.0,0.3228024434209744,0.1522011712899599,0.0,0.0,0.0,0.0,0.7097449433467578,0.0686304659746865,0.506846067993164,0.1137261271556029,4.83331759424598,0.065911927280878,-0.8408029978997463,-0.1642244052424255,4.83331759424598,-0.1122954179090756,0.1591669447856806,0.4644092431988917,0.5984851835439975,-0.9143432912781166,0.2130030707781629,0.8000501430623718,0.634694427401533,-0.0056275139753589,-1.8281725978347876,0.3053256354309421,0.8004853362683427,0.5237579159251678,0.3037765684622987,-0.6331615371512276,0.1214314087021141,-0.0325598142529491,-0.0056275139753589,0.2303420086562052,0.1164593410842545
