,,Primary commodity price  R2,Primary commodity price  RMSE,Primary commodity price test R2,Primary commodity price test RMSE,Primary commodity price train R2,Primary commodity price train RMSE,Primary supply  R2,Primary supply  RMSE,Primary supply test R2,Primary supply test RMSE,Primary supply train R2,Primary supply train RMSE,Total demand  R2,Total demand  RMSE,Total demand test R2,Total demand test RMSE,Total demand train R2,Total demand train RMSE,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,region_specific_price_response,score,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd
copper,11,0.0,0.0,0.0,0.0,-25.47214661568487,1.2030229966519574,0.0,0.0,0.0,0.0,-3649.37969603022,7.007991526101596,0.0,0.0,0.0,0.0,-62.989623141977674,0.9767381867330484,0.09300062076991754,0.4205962525506584,-4.846144723344059,0.49684874210257385,-0.5641592092733944,0.8887592514967562,-4.846144723344059,-0.5145791821227562,0.9043715997461175,0.9434959086989311,0.44466887450141857,-0.7427127030778056,0.720864536620109,0.8926873235599251,0.5673691283962708,-0.09698016318547091,1.1192590812870278,0.5637858075546085,0.26942812440885866,0.061477484157986845,0.7843870008681565,-0.4528493766072105,0.7944998898285522,-0.02596185109245279,-0.09698016318547091,0.5985159627381176,0.24010835689694401
copper,12,0.0,0.0,0.0,0.0,-15.779180504946876,0.9577777031809663,0.0,0.0,0.0,0.0,-118.14188677975667,1.266067278757472,0.0,0.0,0.0,0.0,-26.461835065215954,0.6398647244542855,0.1569504297643618,0.08437407206277193,2.2905666630450146,0.41877447020608916,-0.19533473695800563,0.4466622543793304,2.2905666630450146,-0.6542736592932873,0.11398847379643443,0.9853624580058797,0.9619056744826229,-0.9704650724274394,0.2578643561958819,0.2703847481392533,0.9986957085134949,-0.542881471201497,-0.046494404206678976,0.8533048404145713,0.10899347853792968,0.5249362653840642,0.6459221659198708,-0.7176129805493184,0.9962169091824751,-0.07977050935985425,-0.542881471201497,0.4776064647230927,0.8368938973441444
copper,13,0.0,0.0,0.0,0.0,-7.634878108418313,0.6870802345017669,0.0,0.0,0.0,0.0,-62.93904373175107,0.9274865412608426,0.0,0.0,0.0,0.0,-0.6860935915919251,0.1585492638610295,0.6078961113148215,0.3576751080914957,1.934809245414221,0.3237112895896002,-0.23972225596803617,0.10090396623592557,1.934809245414221,-0.8333233039935353,0.21710098344614215,0.7346348478938091,0.8424101205536295,-0.09416382141151414,0.34224880072266933,0.19314004562889492,0.43892350217792586,-0.07603539485251332,-0.525873815537396,0.3837456702849283,0.4998476036916446,0.9714921639175154,0.30690867361248997,-0.6602239605755217,0.703752254888239,-0.04114873613203427,-0.07603539485251332,0.9836865003340239,0.7277684605297465
copper,14,0.0,0.0,0.0,0.0,-12.662775415480779,0.8642687582431793,0.0,0.0,0.0,0.0,-16.62717708770936,0.48698538949279235,0.0,0.0,0.0,0.0,-20.57288616502223,0.5671233346577274,0.41494194722198535,0.6267039114324845,-0.778580790104936,0.2876187697313404,-0.5190243690398054,-0.3116354548082427,-0.778580790104936,-0.8737028030480035,0.6612106535606225,0.5948026778939979,0.10029243949997108,-0.29592718163449977,0.17830821932099167,0.7837389385855315,0.8863056715815065,-0.03958111789424414,-0.44713252114725055,0.764394960795598,0.730908572875612,0.48304096315445083,0.37922975258061914,-0.16018807165392274,0.5315301987868049,-0.09240433546649854,-0.03958111789424414,0.6666263176595106,0.4764125755535024
copper,15,0.0,0.0,0.0,0.0,-8.641847371217262,0.7260382072144655,0.0,0.0,0.0,0.0,-1447.7696201347103,4.414933975699631,0.0,0.0,0.0,0.0,-811.9471141962,3.481404913644431,0.8436980022452972,0.8001770866834449,-0.35321791366756905,0.057279216447036735,-0.39793216496361,0.5415145182710814,-0.35321791366756905,-0.17592682919125718,0.6460310605527723,0.0010413504915820536,0.1863202368842855,-0.3824464586652325,0.777150451690532,0.2294140381781633,0.6135813239752548,-0.1298072808615064,1.0557485232532513,0.5150240342115034,0.5401760329870657,0.2769505553673177,0.5305043157112218,-0.04059056612843141,0.666104984459982,0.08953256347405308,-0.1298072808615064,0.12215132780052214,0.5220335233223244
copper,16,0.0,0.0,0.0,0.0,-16.686445944870467,0.9833307834091236,0.0,0.0,0.0,0.0,-1285.2498790531529,4.159941481716991,0.0,0.0,0.0,0.0,-499.6338764336916,2.7320176951919333,0.5157302298290531,0.9982055537802529,1.0776928469711322,0.2634541348664329,-0.6675843136417494,-0.05450718340111188,1.0776928469711322,-0.26247694767491897,0.8698548236917444,0.8445164775386506,0.6334006999817872,-0.8504739314266564,0.5111668318351318,0.8385340611982726,0.7928960005894902,-0.3490123377590221,0.9651177157235815,0.43847404965309184,0.06932233623238748,0.8927454720217768,0.020635674245334034,-0.213383478339869,0.9128013566694605,0.058850945309164876,-0.3490123377590221,0.02602384524444873,0.15569924802949042
copper,17,0.0,0.0,0.0,0.0,-25.119976061377162,1.1949940332745466,0.0,0.0,0.0,0.0,-9365.779940673347,11.225862192107742,0.0,0.0,0.0,0.0,-3082.0348231027087,6.779733239857025,0.6634611692161464,0.33418433101965067,-4.158081857717155,0.08789064050584408,-0.7159610127481935,0.6983856764527359,-4.158081857717155,-0.3319751408337198,0.0032872005808701446,0.31082012776144236,0.1173110930848807,-0.8009797973459163,0.9905078544112219,0.43687891434649917,0.31470652550268724,-0.5223110943448798,1.856328691208898,0.16541192197228513,0.7981117997509803,0.34407242805318383,0.1961013078759579,-0.9228116290685392,0.13000291494304314,-0.03683839211922782,-0.5223110943448798,0.6403060097849103,0.7831949255833095
copper,18,0.0,0.0,0.0,0.0,-11.133626567489948,0.814469192886591,0.0,0.0,0.0,0.0,-5646.457476990277,8.716678593432675,0.0,0.0,0.0,0.0,-526.2696529390794,2.8037531800261903,0.30164926337024,0.11354308044016456,2.67030303811144,0.3825775352287209,-0.6491638311103072,0.9883425166905935,2.67030303811144,-0.23182865098737268,0.35269789623028713,0.6153760502431288,0.7845135320497951,-0.14061418387431154,0.8552790823663297,0.9618189896014474,0.15568841855916704,-0.23962863035928023,1.4138204326101622,0.46527179946087327,0.8605490338056359,0.9204733512063458,0.7004250322070995,-0.08496735741127706,0.6289788064292539,0.044394506552004276,-0.23962863035928023,0.7911359891027722,0.07213064528232048
copper,19,0.0,0.0,0.0,0.0,-1.3665407185719372,0.3596966061904886,0.0,0.0,0.0,0.0,-11.05547877001533,0.4027325938448581,0.0,0.0,0.0,0.0,-20.61401671035997,0.5676637116879689,0.7548283024545659,0.9151353849448914,0.8825503325871509,0.18985871267710844,-0.7982351555898316,0.8014838857472468,0.8825503325871509,-0.6082749359791142,0.46270981299280856,0.4566617423441705,0.2872018326033646,-0.2154117951670718,0.10102649451490447,0.38646594350673813,0.48334828199659846,-0.16868172516914814,-0.8133634904358513,0.9172456392549955,0.004074902390929502,0.44310297897972173,0.2401928077207944,-0.6121392042782717,0.1684907339136082,-0.0017410127810834897,-0.16868172516914814,0.8300244282775863,0.8969170839803167
copper,20,0.0,0.0,0.0,0.0,-2.5322530418120377,0.4394457345937033,0.0,0.0,0.0,0.0,-46.25965305466167,0.7973882145301188,0.0,0.0,0.0,0.0,0.34648319526530436,0.0987078678305214,0.049657515853086406,0.8157291852764458,3.202480679667632,0.34179150496011895,-0.9320556171997854,0.011646883236702932,3.202480679667632,-0.9909355015385031,0.15534377092402563,0.44025988074704697,0.9128435945173514,-0.028704640976850753,0.5588645977706761,0.6551489771247009,0.10476718695070511,-0.3662869948250511,-0.8092752237564091,0.22628982897426045,0.8347483756267613,0.7091323633160612,0.9982988736802877,-0.5250864988296138,0.08999499536077982,-0.013480293059986326,-0.3662869948250511,0.25162454216815083,0.4502414777539874
copper,21,0.0,0.0,0.0,0.0,-11.533510585292433,0.8277814989079737,0.0,0.0,0.0,0.0,-34.89557009315913,0.6949362646193404,0.0,0.0,0.0,0.0,-3.6472114205801507,0.2632204373916908,0.737205144633799,0.5147992923414585,-0.9898818577089532,0.4421902950103428,-0.8552290491379133,-0.35480146031244497,-0.9898818577089532,-0.7913177332921485,0.0635769723420883,0.7143613377061785,0.27446740642466666,-0.6687106191602069,0.015462068759692981,0.6091228399491352,0.3044829256378887,-0.5733134847733391,-0.518668408761509,0.9485558351768383,0.7143947852011029,0.1662493540043031,0.5958245658021429,-0.5999374995731104,0.38984517409133523,-0.07665862666217592,-0.5733134847733391,0.8195707175556316,0.5221020939140822
copper,22,0.0,0.0,0.0,0.0,-3.8669558918561426,0.5158317319224383,0.0,0.0,0.0,0.0,-22.4515836290102,0.5617080337982252,0.0,0.0,0.0,0.0,-2.985188319623864,0.24375179101823768,0.9538203573464307,0.40759840253399343,-2.5049848358976883,0.08233925630340497,-0.3468324048298379,0.19689843825803777,-2.5049848358976883,-0.6627633168425571,0.6031294817841983,0.9627024321192043,0.6103389539762765,-0.619359288842648,0.5071916013725197,0.9299153006121539,0.26666756644649103,-0.34366674268571,-0.8200025783671192,0.9609712558299939,0.6066077654289298,0.21879329058957633,0.07617838476220347,-0.8843135723825039,0.34872314260546783,-0.0017091032199625378,-0.34366674268571,0.023834735224482637,0.9512871553457914
copper,23,0.0,0.0,0.0,0.0,-13.637594674849122,0.8945697493908874,0.0,0.0,0.0,0.0,-94.1852508178341,1.131642832980121,0.0,0.0,0.0,0.0,-9.330842875554206,0.3924562675885132,0.954504172546958,0.07470703298382331,0.04580003985519632,0.18664951405266475,-0.6927555700598651,0.11578916528581329,0.04580003985519632,-0.6852302626158946,0.29680261625907417,0.591343150357252,0.4788484418215773,-0.44173256581165926,0.5398086090645229,0.5948271616806203,0.38203941578238854,-0.36302839226520517,-0.21539496183931434,0.6119373078733207,0.3448194347453417,0.6138208384431979,0.6185416805997322,-0.4409349488653559,0.33491782754691307,-0.03231570585516329,-0.36302839226520517,0.10658779404212093,0.3282224086199973
copper,24,0.0,0.0,0.0,0.0,-7.257407533174236,0.6718946903584944,0.0,0.0,0.0,0.0,-29.007243575582223,0.6353859389985069,0.0,0.0,0.0,0.0,-10.208413481343708,0.4087854815605811,0.7962878643919435,0.6426944329197058,2.7338200819134304,0.4387531707543196,-0.5999374955488771,0.22272964455145372,2.7338200819134304,-0.810975846027076,0.3549370910498725,0.8085467439153883,0.8954798241328329,-0.1637348632995071,0.4732273343862485,0.22372521556500735,0.3139900024768636,-0.5074022668666681,-0.558577762168706,0.9739120340691719,0.8312343299886907,0.2055127321158592,0.05309388310034506,-0.8455930586872509,0.26269344821002594,-0.09068718335500772,-0.5074022668666681,0.3736117223365322,0.3116958166686788
copper,25,0.0,0.0,0.0,0.0,0.6399883617229123,0.14029352256233404,0.0,0.0,0.0,0.0,-41.77660306662954,0.7586259508943797,0.0,0.0,0.0,0.0,-18.45343532525922,0.538544436611172,0.024050081401675374,0.5169311716468455,-0.9970169165549434,0.0007860963675080156,-0.8888034574378463,0.683728790741903,-0.9970169165549434,-0.8370378839012188,0.5981725109149928,0.9379786824308812,0.18518179057079848,-0.3288830336538092,0.2696728120129774,0.7014406922984441,0.21614750430742738,-0.4192095659158281,-0.7357319013336348,0.6196659777373621,0.8234617106030757,0.9072409666296763,0.046290668858649464,-0.13520409379538206,0.9771604341004131,-0.06771266411440807,-0.4192095659158281,0.751136985012349,0.11784729039597228
copper,26,0.0,0.0,0.0,0.0,-1.7203143733985655,0.3856460590546858,0.0,0.0,0.0,0.0,-0.2517136814129224,0.1297708195951409,0.0,0.0,0.0,0.0,-1.1121196700966118,0.17745271633859547,0.20222521725166134,0.12897235430583204,-1.690503683569876,0.2081526723368457,-0.8740276688184332,-0.15368386512548315,-1.690503683569876,-0.6401529922872642,0.6223461053945103,0.7285437048501737,0.7074057487927701,-0.26455639383068275,0.06484693769549225,0.8074526174380519,0.07086083882615854,-0.09713940089941243,-1.46552576078729,0.26349151520446185,0.6871810227709,0.5502791479493486,0.2122486147640643,-0.27447277754309835,0.07865831804008033,0.00697254463575718,-0.09713940089941243,0.44792872722881405,0.9996031912742855
copper,27,0.0,0.0,0.0,0.0,-2.8657837914338073,0.459725008953369,0.0,0.0,0.0,0.0,-7.3221923684193015,0.33461347264593333,0.0,0.0,0.0,0.0,0.21137373914959878,0.10843238453884897,0.08678669508189289,0.17334832025581223,-1.8778038045573942,0.19740746060721526,-0.571584735047274,0.7094242255069481,-1.8778038045573942,-0.8835510630939295,0.16719326903466125,0.8905709149031646,0.01760408702180042,-0.09047471607142966,0.39159023318577274,0.7190118085379337,0.39517305452850027,-0.3574093095266089,-1.200898793787883,0.8857997786902583,0.07639838679230795,0.5101884753689635,0.04543856147083744,-0.40775860083425275,0.8221784010713357,-0.04702969866448789,-0.3574093095266089,0.3155339833120126,0.9346726730237793
copper,28,0.0,0.0,0.0,0.0,-18.28088704352111,1.0266983278299637,0.0,0.0,0.0,0.0,-294.16827610683845,1.992780144535145,0.0,0.0,0.0,0.0,-0.20229240925198133,0.13388392741137484,0.2013431541681053,0.555898637708145,-2.027302752258031,0.28324284072590616,-0.20367222933332638,0.09038880915311254,-2.027302752258031,-0.7976038717681213,0.6127546310647403,0.6105860900817474,0.01836102964489926,-0.6235870084433442,0.1647773004583627,0.07187081876140167,0.9494789564192669,-0.024299305826124502,0.04985702337318755,0.964605774790022,0.28069940233683355,0.30747499132260697,0.05839847884656824,-0.5277906390701993,0.1014115945358158,-0.04430296435130822,-0.024299305826124502,0.12049909522887872,0.9642281222840924
copper,29,0.0,0.0,0.0,0.0,-4.924187466938164,0.5691067622715212,0.0,0.0,0.0,0.0,-98.6037764584367,1.1576104814739863,0.0,0.0,0.0,0.0,-10.09961697756946,0.406796668288949,0.1189360100781869,0.8528887520424211,4.844550279781322,0.46748596293531974,-0.5541256160161816,0.6605098076630402,4.844550279781322,-0.7193543349650873,0.281188657720175,0.34520248974484097,0.0014270509501373757,-0.38520835711786916,0.968207676779275,0.9871012039196533,0.3550854277599918,-0.3345848456762515,-0.3408419442867347,0.0901744558254924,0.7400153832187893,0.6249080458468583,0.33553363086541627,-0.05112769409337396,0.22392359764780834,-0.06427219437654526,-0.3345848456762515,0.11764373184751535,0.9661610250866398
copper,30,0.0,0.0,0.0,0.0,-0.2543978177706905,0.26187678131035136,0.0,0.0,0.0,0.0,-437.46297770876913,2.428795851433346,0.0,0.0,0.0,0.0,-489.4814527742635,2.7041743298747343,0.8723502252338537,0.43526993291564287,2.544209308293034,0.3226360888915249,-0.23854637012049854,0.3237713107873267,2.544209308293034,-0.4986712640276467,0.7373280352209908,0.12065753767992804,0.3224640487884977,-0.46321392847703036,0.05154006461180922,0.1584569409945865,0.24066332020914563,-0.09877622640291488,0.5868319431185075,0.2429032904524627,0.6315409684203998,0.6097446900507569,0.9215092814564222,-0.4761985955590409,0.3207210993820842,0.09517487035773997,-0.09877622640291488,0.10158427598046095,0.9958167188625038
copper,31,0.0,0.0,0.0,0.0,-22.482408930255477,1.1330541684727107,0.0,0.0,0.0,0.0,-3909.681226291402,7.2535524572258785,0.0,0.0,0.0,0.0,-853.8582131934023,3.5700182429353577,0.1856747203026121,0.5949752502164879,-1.9745743310888826,0.4956920113959016,-0.11352361247539793,0.7924218125734472,-1.9745743310888826,-0.04604503667329419,0.32810634868860244,0.7720804970047421,0.38542397110960813,-0.7031475459600873,0.29677838607025503,0.26328540017945984,0.3802591602569369,-0.5188099859083639,1.3826732184087709,0.5604132681750278,0.02532945177261958,0.15164349683935702,0.43514312146942846,-0.9446295849974016,0.19885942962861142,-0.04968503875796482,-0.5188099859083639,0.38495977765439593,0.4116437887090324
copper,32,0.0,0.0,0.0,0.0,-2.148371758310172,0.41487986062659316,0.0,0.0,0.0,0.0,-17.931404190791415,0.5046798460277996,0.0,0.0,0.0,0.0,0.8783199185140287,0.04259250048466633,0.9531611793852107,0.47366939601266306,3.915846507412313,0.20741617243840896,-0.9904683925377012,0.7476965403170444,3.915846507412313,-0.3722611810179263,0.3224532185276347,0.7171618710658351,0.5478354360843535,-0.30010396661503697,0.45406743917266235,0.8802207099598444,0.1628311121414403,-0.0147243991337645,-1.1371949100206504,0.8222398445821103,0.39253159165269336,0.05967575862577489,0.11594017568707665,-0.21006873931886483,0.4618842072969018,-0.05537580662397359,-0.0147243991337645,0.8352234890693833,0.16230641915396757
copper,33,0.0,0.0,0.0,0.0,-18.142788575055466,1.0230148805226278,0.0,0.0,0.0,0.0,-72.64969352602218,0.9954283833569942,0.0,0.0,0.0,0.0,-4.195500647245748,0.27831530703440976,0.6236169093632778,0.743219819822276,-2.8754128197258417,0.23511225301883984,-0.2587546588215531,0.4702006027063632,-2.8754128197258417,-0.02679755311988551,0.1555808657742939,0.9499996947345325,0.38660254271106975,-0.413446891532546,0.31917189289400183,0.6880679762727843,0.26002296787740065,-0.007526008482295112,-0.26711347674813674,0.7785006048408579,0.598883934935141,0.23623426637442937,0.09843620330240004,-0.8474984260740418,0.17697320378679493,-0.07173145058189001,-0.007526008482295112,0.372612642670471,0.2797952425854623
copper,34,0.0,0.0,0.0,0.0,-0.7709602965056339,0.3111599993494956,0.0,0.0,0.0,0.0,-54.06491958559495,0.8607203133432283,0.0,0.0,0.0,0.0,-15.106866373433597,0.4900370524263283,0.9733894689222797,0.7919580438584459,4.488567216706999,0.006528515892170085,-0.987346290577297,-0.20320030573338838,4.488567216706999,-0.43615460257210825,0.14954018044642195,0.7511236070276363,0.42851729905362096,-0.12279770975098792,0.3127322423087617,0.3064412975009803,0.09645432057142894,-0.12509720526689325,-0.5906403136159153,0.8506448449030094,0.4101049703034828,0.011136599852369224,0.3048623936152057,-0.3247323877234004,0.5821419303051393,-0.06839121733410217,-0.12509720526689325,0.24441075197927398,0.2258611425145628
copper,35,0.0,0.0,0.0,0.0,-3.0024687753713435,0.46778180548573234,0.0,0.0,0.0,0.0,-11.287685616717043,0.40659271552488885,0.0,0.0,0.0,0.0,-4.0310633099904445,0.2738755623435398,0.2842933259190894,0.7593479002616601,-1.0518421232777482,0.22631116721789094,-0.11728857520945521,0.5353424911528624,-1.0518421232777482,-0.6605114849221417,0.9508245898543456,0.050635023741579015,0.19164053771807932,-0.06709722834974485,0.08949059095866578,0.7200372564133096,0.24665215616096103,-0.2589295540624794,-0.9603731718520008,0.43190750107121456,0.6604034694671216,0.9640876499021198,0.5628481949545547,-0.36332657956404263,0.5317857293791006,-0.06282701578603948,-0.2589295540624794,0.2980482268323075,0.8937477010694105
copper,36,0.0,0.0,0.0,0.0,-7.442932224481131,0.6794007172477816,0.0,0.0,0.0,0.0,-35.10945237906632,0.6970035643641213,0.0,0.0,0.0,0.0,-10.40842106733768,0.41241662325634576,0.003137574140181073,0.4522731765922421,0.5318293805823622,0.24266990274250952,-0.7363545366509688,-0.38967682742305976,0.5318293805823622,-0.41085817903597605,0.7056289068879741,0.9254255519274739,0.2665724591627304,-0.10041323513335698,0.3788978728841132,0.4154668849230564,0.6520381871383302,-0.5850209576341994,-0.5170555982258616,0.5802916062924064,0.23144010978628982,0.0074079226904355065,0.5852335919364102,-0.6819389082781157,0.8020593868333027,-0.07634341109565501,-0.5850209576341994,0.5279032073263383,0.7412001475292866
