,,Primary commodity price  R2,Primary commodity price  RMSE,Primary commodity price test R2,Primary commodity price test RMSE,Primary commodity price train R2,Primary commodity price train RMSE,Primary supply  R2,Primary supply  RMSE,Primary supply test R2,Primary supply test RMSE,Primary supply train R2,Primary supply train RMSE,Total demand  R2,Total demand  RMSE,Total demand test R2,Total demand test RMSE,Total demand train R2,Total demand train RMSE,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,region_specific_price_response,score,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd
gold,24,0.0,0.0,0.0,0.0,-0.7603344160498318,0.13315370405675375,0.0,0.0,0.0,0.0,-246.77747934086992,2.911328545671945,0.0,0.0,0.0,0.0,-173.73873381094336,1.6839207267837601,0.33208894354787966,0.7956803017264483,4.141414964947819,0.49472450740221374,-0.09915297740426116,0.3917707174207168,4.141414964947819,-0.8062455268801765,0.02744245826979835,0.06591323367605989,0.6592681051782294,-0.7724889571863107,0.5170466484582101,0.08657140175071927,0.10917158971476609,-0.13092203167933944,0.4549752197225325,0.0848067844901833,0.9852523890112368,0.8230288070767994,0.46660490017187667,-0.6767304954432691,0.34516632119884166,0.03181708829421728,-0.13092203167933944,0.10221146841476804,0.015399700218361324
gold,25,0.0,0.0,0.0,0.0,-9.038296718418774,0.31796965561894436,0.0,0.0,0.0,0.0,-308.5193206467404,3.253899874460484,0.0,0.0,0.0,0.0,-2.7356237323269763,0.24621165830300032,0.07406426977116794,0.9857335521102535,3.169591584991794,0.04547274922835691,-0.8175604206584167,0.1640419538775435,3.169591584991794,-0.7561519339031146,0.4387704948062526,0.4491851439948651,0.3572361975681017,-0.35319478214425676,0.8342238589520139,0.10937746038577253,0.4225132921990569,-0.5419396367638826,0.24113570104592819,0.09883064438810234,0.8741502470276639,0.8699014899842035,0.4136044113464072,-0.7119868178203418,0.5410460055031776,-0.003527397640141275,-0.5419396367638826,0.4470315436985128,0.7087096395859555
gold,26,0.0,0.0,0.0,0.0,-6.174702073260845,0.2688175372956088,0.0,0.0,0.0,0.0,-11.928130144513084,0.66500997720103,0.0,0.0,0.0,0.0,-5.985609136898198,0.3366892043865697,0.8105196972123228,0.5351082209260376,4.077937519439265,0.4798171828625972,-0.6317917015008794,-0.15767764747032764,4.077937519439265,-0.746240511267321,0.034424768122983715,0.5756443088108354,0.0875527767911142,-0.34603944606008447,0.1058455614125216,0.43603257132508016,0.37695383113281017,-0.47700775752959346,-0.8591886056824679,0.2164223352806146,0.8709007834342044,0.7916699695439597,0.3865534925185456,-0.3955611996662705,0.9423357282960988,-0.018726916656296902,-0.47700775752959346,0.11071198651994,0.8044897776778263
gold,27,0.0,0.0,0.0,0.0,-75.14436101467557,0.875738686434384,0.0,0.0,0.0,0.0,-1397.7934812504998,6.917307837005521,0.0,0.0,0.0,0.0,-744.6292892760217,3.4784721454372587,0.9611186811557212,0.8863498295487121,4.1142098209475115,0.2742087497804933,-0.28752231428689123,0.1740372551116227,4.1142098209475115,-0.8851761632209926,0.5822595266725291,0.1080275767776756,0.30957773551361495,-0.11749464820263386,0.7117451958594212,0.29926770018914334,0.4340437664009381,-0.40121038707975204,1.323666783532962,0.06790165710172089,0.6091375480491362,0.718712555977391,0.3010754993762107,-0.18922183159801428,0.36191797386352464,-0.07038312487232015,-0.40121038707975204,0.5013431217936809,0.793144745027603
gold,28,0.0,0.0,0.0,0.0,-11.462981993271004,0.3542963236719299,0.0,0.0,0.0,0.0,-4.7036307167227696,0.4417087505635355,0.0,0.0,0.0,0.0,-3.4670993304152686,0.2692401693916712,0.28951690181934625,0.8781080012977778,-1.2359586273050338,0.2756215553869124,-0.9924345838596504,0.27723919361037175,-1.2359586273050338,-0.9904534252661982,0.1662149553306846,0.6312493048611345,0.9125342047479967,-0.10134192376454626,0.32041272884071864,0.9498976073542198,0.29221564242054826,-0.5283445448917622,-1.0354072403098704,0.2316718207614581,0.6375023305283897,0.6518241571375347,0.08491337533856012,-0.49201675709779086,0.21542638415932586,-0.06956845375620324,-0.5283445448917622,0.009764715431035818,0.30933897386404036
gold,29,0.0,0.0,0.0,0.0,-3.309253623354672,0.2083323390363445,0.0,0.0,0.0,0.0,-7.049321794321358,0.5247348980261907,0.0,0.0,0.0,0.0,-7.352765884515472,0.3681647502256778,0.9185716839421898,0.9848322387177089,3.026307670163085,0.3326753120066841,-0.006179010581318348,0.9320953925008773,3.026307670163085,-0.5616749287111588,0.35312089193184415,0.17653060841489346,0.7559956575753828,-0.02868046408890723,0.2279652668446865,0.7606059445402906,0.17830874278248854,-0.4346052679648655,-1.0021827471391103,0.5248247974630508,0.6826343420499527,0.9195954016011156,0.6822422780085828,-0.6355009079286514,0.6029660445213831,-0.09625530819780094,-0.4346052679648655,0.22165312198141984,0.05990372451375038
gold,30,0.0,0.0,0.0,0.0,-19.625888636804213,0.45578706550687254,0.0,0.0,0.0,0.0,-32.83439926958972,1.07581981332611,0.0,0.0,0.0,0.0,-0.6028912649530251,0.16127946772086418,0.9743674814550144,0.8254394631967018,-4.427907693612824,0.4510543453022736,-0.9002546622693653,-0.28551433708856017,-4.427907693612824,-0.5922820658781149,0.3621511089513991,0.32513891014254087,0.27070924498355836,-0.1447986500407173,0.1446570256576556,0.8867098582380102,0.2103885865818353,-0.5836107559523788,-0.5721773191622272,0.7043910150692994,0.757436070130205,0.8387720088493464,0.29264912706764995,-0.8393478813218406,0.08456248539770883,-0.05565121337111469,-0.5836107559523788,0.008874787476830657,0.6840649050918899
gold,31,0.0,0.0,0.0,0.0,-1.3710731096624147,0.15453545485413067,0.0,0.0,0.0,0.0,-22.259859162279273,0.8919979243571612,0.0,0.0,0.0,0.0,-0.7891868333382688,0.1703942350188029,0.857905675250055,0.7781301156571581,3.3376332220738973,0.4447259069881975,-0.18932521829414944,0.12139874870755762,3.3376332220738973,-0.912788761107314,0.16987470700516769,0.9269284922846049,0.04242617267998218,-0.034673015880725196,0.6209702694814443,0.700811659788587,0.1353338185037518,-0.4188271391784744,-0.9022829552894263,0.41310628442025654,0.8315478980396579,0.6394588783797805,0.5127285943436589,-0.40714510691971023,0.481576015111269,-0.01119869460165461,-0.4188271391784744,0.0220486705302202,0.29371210634627865
gold,32,0.0,0.0,0.0,0.0,-2.2730886498970615,0.1815660084795693,0.0,0.0,0.0,0.0,-6.361132039183633,0.5018022535454911,0.0,0.0,0.0,0.0,-17.435445602286997,0.5469578629449433,0.6158160462711361,0.7221571027641858,0.48444795212746694,0.1531832572408293,-0.7517111158080694,-0.42072650618743673,0.48444795212746694,-0.9704150894350534,0.044312082084955476,0.32812833663291097,0.9738145213582281,-0.03851818194661946,0.5907455704235749,0.860874425446995,0.16336359524553548,-0.5650288162615229,-0.891333012175743,0.6339884332020499,0.6320711356288243,0.5345614146100094,0.48152865605128803,-0.997024219432481,0.4949143787549192,-0.07227250139643572,-0.5650288162615229,0.0705858452451755,0.059130745117019
gold,33,0.0,0.0,0.0,0.0,-0.5223918221656649,0.1238280070859639,0.0,0.0,0.0,0.0,-18.386638310887108,0.8143508562814865,0.0,0.0,0.0,0.0,-11.929602838771295,0.45805712481571503,0.619801253061778,0.6611140562346997,3.5087833220474955,0.4287972840945566,-0.9261689982889331,0.36379766456538754,3.5087833220474955,-0.9468840018696973,0.08369427558536639,0.028562830245359216,0.5665636291013673,-0.08858144808490115,0.6459331916657924,0.8097400029059157,0.1801363628158302,-0.3243683417264928,-0.7648322526381106,0.1397903218479891,0.09807152645787792,0.45313767598551874,0.09693049104179564,-0.5131928919673096,0.38655165640495465,-0.0870847210599223,-0.3243683417264928,0.2554257328126976,0.42063101427489896
gold,34,0.0,0.0,0.0,0.0,-7.150845328592737,0.2865213496069528,0.0,0.0,0.0,0.0,-165.3668238916324,2.385578248131279,0.0,0.0,0.0,0.0,0.8556522446231549,0.04839851849040752,0.5916359790484439,0.030789904517088844,1.3967005150644818,0.2523700180909852,-0.8607502722851641,0.5337083923194803,1.3967005150644818,-0.7512833550136457,0.1084796580698672,0.33494563873315986,0.5673383640297617,-0.03639612032283367,0.5889367729120034,0.7621388559835844,0.3425221051828577,-0.5171543169491801,-0.09779729416022075,0.4619297126567963,0.863688107930321,0.31509159956996957,0.8488706021141246,-0.14343208012445494,0.05579333171256859,-0.04557026311796039,-0.5171543169491801,0.2957678055754013,0.07289197812341759
gold,35,0.0,0.0,0.0,0.0,-4.245532637227383,0.22985314949434288,0.0,0.0,0.0,0.0,-11.233304361353387,0.6468926160392245,0.0,0.0,0.0,0.0,-5.416264322163336,0.32267712120488834,0.8162659215074624,0.921107639742707,1.7206662152719883,0.058603160094170804,-0.6865847759122162,0.5246195845064106,1.7206662152719883,-0.912201340791699,0.4443020724106657,0.10965260546431266,0.21386755314606773,-0.07592727596210966,0.6532507206928619,0.7852197363498128,0.003071299444211545,-0.565866815029517,-0.9167717752749351,0.7030252961365103,0.8665411849749282,0.8623477403601998,0.7295209497814514,-0.08975980780639914,0.36126082829212736,-0.0310578926921235,-0.565866815029517,0.18458799753798738,0.4351814464498583
