,,Total demand,Scrap demand,Scrap supply,Conc. demand,Conc. supply,Mean mine grade,Mean total minesite cost,Mean total cash margin,Old mine prod.,New mine prod.,Old mine grade,New mine grade,Old mine cost,New mine cost,Old mine margin,New mine margin,Number of operating mines,Number of mines opening,Number of mines closing,Ref. demand,Ref. supply,Sec. ref. cons.,Direct melt,Spread,TCRC,Refined price,Refinery pri. CU,Refinery sec. CU,Refinery SR,Pri. ref. capacity,Sec. ref. capacity,Pri. ref. prod.,Sec. ref. prod.,Additional direct melt,Additional secondary refined,Additional scrap,SX-EW supply,Primary supply,Primary demand,Mine production,Collection rate construction,Collection rate electrical,Collection rate industrial,Collection rate other,Collection rate transport,Old scrap construction,Old scrap electrical,Old scrap industrial,Old scrap other,Old scrap transport,Old scrap collection,New scrap collection,"Construction demand, global","Electrical demand, global","Industrial demand, global","Other demand, global","Transport demand, global","Construction demand, China","Electrical demand, China","Industrial demand, China","Other demand, China","Transport demand, China"
0,1981,2.6437585929042937,1e-09,,,1.310812411958841,0.0003329305353276,31781498.643262874,20310655.998304456,1.5181730493577976,0.0,0.0003329305353276,0.0,31781498.643262874,0.0,20310655.998304456,0.0,429.0,0.0,0.0,2.469176333421073,,,0.176345716649718,,1554058.3522391568,53816692.49333335,,,,,,,,0.0,0.0,0.0,0.2073606373989567,,,1.5181730493577974,,,,,,,,,,,,,4.345295390399196e-06,0.3128616591853272,0.7884116744544636,0.340727500211383,1.2017534137577297,1.3225651883826752e-07,0.0095224812594419,0.0239966617011087,0.0103706259302851,0.0365774265558042
0,1982,2.689580216836511,1e-09,,,1.30774146459964,0.0003640670768995,31178210.59998397,20869166.472171616,1.4721363303809198,0.0,0.0003640670768995,0.0,31178210.59998397,0.0,20869166.472171616,0.0,438.0,0.0,0.0,2.511972097631926,,,0.1794021406106909,,1554058.3522391568,53816692.49333334,,,,,,,,0.0,0.0,0.0,0.1643948657812805,,,1.4721363303809207,,,,,,,,,,,,,4.4206080501055935e-06,0.3182841774623272,0.802076425596108,0.3466329892450467,1.2225822039249783,1.5009833301720805e-07,0.0108070934860889,0.0272338857165816,0.0117696555009464,0.0415118347308036
0,1983,2.736196021154721,1e-09,,,1.3902846339798067,0.000399778556689,29396261.49355053,22628608.59631068,1.532686834197805,0.0,0.000399778556689,0.0,29396261.49355053,0.0,22628608.59631068,0.0,440.0,0.0,0.0,2.5555095980280838,,,0.1825115385117554,,1554058.3522391568,53816692.49333334,,,,,,,,0.0,0.0,0.0,0.1424022002179981,,,1.5326868341978048,,,,,,,,,,,,,4.497226028830024e-06,0.3238006788261043,0.8159780142045399,0.3526408322146417,1.2437719986834064,1.6101535711792577e-07,0.0115931202038727,0.029214673782296,0.0126256917418435,0.0445310934468164
0,1984,2.7836197705933743,1e-09,,,1.3988747168703206,0.0004132857346722,29208130.224850014,22812450.71077931,1.5302925658535729,0.0,0.0004132857346722,0.0,29208130.224850014,0.0,22812450.71077931,0.0,456.0,0.0,0.0,2.599801690381105,,,0.1856748284972411,,1554058.3522391568,53816692.49333333,,,,,,,,0.0,0.0,0.0,0.1314178489832514,,,1.5302925658535722,,,,,,,,,,,,,4.575171950361705e-06,0.3294127921915183,0.8301205451467328,0.3587528031185859,1.2653290549645868,1.8145836218782625e-07,0.013065018408776,0.0329238586385551,0.0142286884056988,0.0501848980614579
0,1985,2.831865468457299,1e-09,,,1.460637519326338,0.0004191889913372,28391255.83854834,23627831.815702043,1.58134312160499,0.0,0.0004191889913372,0.0,28391255.83854834,0.0,23627831.815702043,0.0,461.0,0.0,0.0,2.644861453278791,,,0.1888929446247553,,1554058.3522391568,53816692.49333335,,,,,,,,0.0,0.0,0.0,0.1207056022786517,,,1.5813431216049898,,,,,,,,,,,,,4.654468830605375e-06,0.3351221747057817,0.8445081944352161,0.3649707067022372,1.287259738145233,2.518431509641933e-07,0.0181327295353055,0.0456944954283825,0.0197477684631019,0.0696508152406454
0,1986,2.8809473607566,1e-09,,,1.492959722146995,0.0004118325921701,27955064.63315162,24096213.845685527,1.622283002055352,0.0,0.0004118325921701,0.0,27955064.63315162,0.0,24096213.845685527,0.0,461.0,0.0,0.0,2.690702191987018,,,0.1921668371409915,9532598.0,1554058.3522391568,53816692.49333334,,,,,,,,0.0,0.0,0.0,0.129323279908359,,,1.622283002055354,,,,,,,,,,,,,4.735140084377425e-06,0.3409305122377822,0.859145210461167,0.3712963789908004,1.309570523926766,2.185536165672091e-07,0.0157358800626645,0.0396544325102837,0.0171374373304138,0.0604441197206186
0,1987,2.9308799404132326,1e-09,,,1.496342228728777,0.0004090738217741,27822297.684933286,24235321.945385497,1.6185457042175952,0.0,0.0004090738217741,0.0,27822297.684933286,0.0,24235321.945385497,0.0,459.0,0.0,0.0,2.7373374423785366,,,0.1954974727623191,9532598.0,1554058.3522391568,53816692.49333334,,,,,,,,0.0,0.0,0.0,0.1222034754888184,,,1.6185457042175957,,,,,,,,,,,,,4.817209532319854e-06,0.3468395198758874,0.8740359152488798,0.3777316878314688,1.3322680002474645,2.0477577287457602e-07,0.014743874076789,0.037154576495873,0.0160570757397918,0.0566336605448338
0,1988,2.981677951540475,1e-09,,,1.5773242294998977,0.0004091992428166,26938512.937152337,25114128.191516127,1.6973873623438052,0.0,0.0004091992428166,0.0,26938512.937152337,0.0,25114128.191516127,0.0,464.0,0.0,0.0,2.784780974929842,,,0.1988858349602356,9532598.0,1554058.3522391568,53816692.49333334,,,,,,,,0.0,0.0,0.0,0.1200631328439062,,,1.697387362343804,,,,,,,,,,,,,4.9007014079340224e-06,0.3528509424343763,0.8891847057319736,0.3842785334449639,1.3553588692277536,1.935409454351785e-07,0.0139349654900179,0.035116126098859,0.0151761195964672,0.0535265087829291
0,1989,3.0333563937965744,1e-09,,,1.607770096427673,0.0004562519889377,26492477.983398687,25575120.0101589,1.7298531501662655,0.0,0.0004562519889377,0.0,26492477.983398687,0.0,25575120.0101589,0.0,466.0,0.0,0.0,2.8330467987873256,,,0.2023329242517664,9532598.0,1554058.3522391568,53816692.49333333,,,,,,,,0.0,0.0,0.0,0.1220830537385935,,,1.7298531501662666,,,,,,,,,,,,,4.985640364736334e-06,0.3589665549686488,0.90459605505172,0.3909388489866319,1.3788499491492092,2.129232261056121e-07,0.0153304914426944,0.0386328528079077,0.0166959417139287,0.0588869549366173
0,1990,3.085930526813856,1e-09,,,1.6276069201873962,0.0004552781290523,26004320.93568256,26089486.69350116,1.7650117683449604,0.0,0.0004552781290523,0.0,26004320.93568256,0.0,26089486.69350116,0.0,482.0,0.0,0.0,2.8821491659039067,,,0.205839758494898,9532598.0,1554058.3522391568,53816692.49333335,,,,,,,,0.0,0.0,0.0,0.1374048481575638,,,1.76501176834496,,,,,,,,,,,,,5.072051483537943e-06,0.3651881632993654,0.920274513877876,0.3977146011172682,1.4027481764678629,2.3017359930489254e-07,0.0165725198655762,0.0417627655979699,0.0180485946430922,0.0636577916734324
