,,Total demand,Scrap demand,Scrap supply,Conc. demand,Conc. supply,Mean mine grade,Mean total minesite cost,Mean total cash margin,Old mine prod.,New mine prod.,Old mine grade,New mine grade,Old mine cost,New mine cost,Old mine margin,New mine margin,Number of operating mines,Number of mines opening,Number of mines closing,Ref. demand,Ref. supply,Sec. ref. cons.,Direct melt,Spread,TCRC,Refined price,Refinery pri. CU,Refinery sec. CU,Refinery SR,Pri. ref. capacity,Sec. ref. capacity,Pri. ref. prod.,Sec. ref. prod.,Additional direct melt,Additional secondary refined,Additional scrap,SX-EW supply,Primary supply,Primary demand,Mine production,Collection rate construction,Collection rate electrical,Collection rate industrial,Collection rate other,Collection rate transport,Old scrap construction,Old scrap electrical,Old scrap industrial,Old scrap other,Old scrap transport,Old scrap collection,New scrap collection,"Construction demand, global","Electrical demand, global","Industrial demand, global","Other demand, global","Transport demand, global","Construction demand, China","Electrical demand, China","Industrial demand, China","Other demand, China","Transport demand, China"
0,1993,15841.07510497774,1e-09,,,7478.795535628947,1.0572975163463598,3091.8731467729426,4277.792694247435,9068.417347215034,0.0,1.0572975163463598,0.0,3091.8731467729426,0.0,4277.792694247435,0.0,124.0,0.0,0.0,12486.268216457858,,,3388.6938267877595,211.0,240.69957288371165,7601.628659599997,,,,,,,,0.0,0.0,0.0,1589.6218115860866,,,9068.417347215032,,,,,,,,,,,,,4412.330411625519,3882.850762230456,1711.9841997107008,3972.568147266841,1861.3415841442247,359.4784747310169,316.3410577632948,139.47764819563454,323.6504534161588,151.64599456527947
0,1994,16316.307358127076,1e-09,,,8418.441125745107,0.9870744500934084,3097.03046970461,4101.597432147197,9995.969657311742,0.0,0.9870744500934084,0.0,3097.03046970461,0.0,4101.597432147197,0.0,119.0,0.0,0.0,12860.856262951596,,,3490.3546415913925,211.0,240.69957288371165,7434.653400200001,,,,,,,,0.0,0.0,0.0,1577.5285315666322,,,9995.969657311738,,,,,,,,,,,,,4544.700323974284,3999.3362850973695,1763.3437257020223,4091.745191684848,1917.181831668552,381.66924934390727,335.86893942263845,148.08766874543608,343.6295474926313,161.00717283572732
0,1995,16805.796578870886,1e-09,,,8259.963098805587,0.9311010775726594,3196.510620842055,3867.202091785032,9899.9241664838,0.0,0.9311010775726594,0.0,3196.510620842055,0.0,3867.202091785032,0.0,119.0,0.0,0.0,13246.681950840142,,,3595.065280839134,211.0,240.69957288371165,7297.8903176,,,,,,,,0.0,0.0,0.0,1639.9610676782104,,,9899.924166483795,,,,,,,,,,,,,4681.041333693512,4119.316373650291,1816.244037473083,4214.497547435392,1974.697286618608,432.4049944944713,380.5163951551347,167.77313786385486,389.30863004318894,182.41004692749271
0,1996,17309.970476237017,1e-09,,,12036.757504209554,1.9041879447247037,2756.2275712057635,4145.132151282107,13572.539689080606,0.0,1.9041879447247037,0.0,2756.2275712057635,0.0,4145.132151282107,0.0,127.0,0.0,0.0,13644.08240936535,,,3702.917239264309,211.0,240.69957288371165,7204.1977480000005,,,,,,,,0.0,0.0,0.0,1535.782184871054,,,13572.539689080608,,,,,,,,,,,,,4821.472573704318,4242.8958648598,1870.731358597276,4340.932473858455,2033.9382052171663,444.75470240302457,391.3841381146616,172.56482453237356,400.42748373018975,187.6197712087159
0,1997,17829.269590524123,1e-09,,,9588.561205159742,1.1732089296330257,3059.8113548189567,3273.167373358649,11041.395888036204,0.0,1.1732089296330257,0.0,3059.8113548189567,0.0,3273.167373358649,0.0,127.0,0.0,0.0,14053.404881646307,,,3814.0047564422375,211.0,240.69957288371165,6576.5331812,,,,,,,,0.0,0.0,0.0,1452.8346828764622,,,11041.395888036204,,,,,,,,,,,,,4966.116750915448,4370.182740805594,1926.8532993551937,4471.160448074209,2094.956351373681,432.3483608704241,380.4665575659732,167.75116401772456,389.2576409036719,182.3861560331884
0,1998,18364.14767823985,1e-09,,,9268.79912424523,1.158425300049541,3001.058826982797,2240.80309419468,10598.855971704392,0.0,1.158425300049541,0.0,3001.058826982797,0.0,2240.80309419468,0.0,127.0,0.0,0.0,14475.007028095695,,,3928.424899135504,211.0,240.69957288371165,5495.630240199999,,,,,,,,0.0,0.0,0.0,1330.0568474591628,,,10598.855971704394,,,,,,,,,,,,,5115.100253442911,4501.288223029762,1984.65889833585,4605.295261516435,2157.805041914892,466.45401072444827,410.4795294375144,180.984156161086,419.9640943222449,196.7736244241085
0,1999,18915.07210858705,1e-09,,,10597.258714828104,1.8753755817532416,2619.860524019739,1986.381533093368,11344.869252933544,0.0,1.8753755817532416,0.0,2619.860524019739,0.0,1986.381533093368,0.0,128.0,0.0,0.0,14909.257238938577,,,4046.277646109572,211.0,240.69957288371165,4949.551247400001,,,,,,,,0.0,0.0,0.0,747.6105381054391,,,11344.869252933544,,,,,,,,,,,,,5268.5532610462,4636.326869720657,2044.1986652859252,4743.454119361928,2222.53919317234,489.1814171463544,430.4796470887919,189.8023898527855,440.42633590410105,206.36118082318964
0,2000,19482.52427184466,1e-09,,,10742.246609806483,2.722214326320719,2183.598662784751,1741.8671528272305,11937.430235106263,0.0,2.722214326320719,0.0,2183.598662784751,0.0,1741.8671528272305,0.0,172.0,0.0,0.0,15356.53495610673,,,4167.665975492859,211.0,240.69957288371165,4376.2529978,,,,,,,,0.0,0.0,0.0,1195.183625299775,,,11937.43023510626,,,,,,,,,,,,,5426.609858877585,4775.416675812275,2105.524625244503,4885.757742942786,2289.2153689675097,602.0111860258932,529.769843702786,233.58034017804653,542.0107378186458,253.95841882502305
0,2001,20067.0,7033.66939996399,7022.241051460239,10493.991898583932,16191.65689882063,2.0213519222529883,1987.589290780116,1366.010074039723,17054.702185508435,0.0,2.0213519222529883,0.0,1987.589290780116,0.0,1366.010074039723,0.0,166.0,0.0,0.0,15817.231004789934,13965.66097704016,2740.9734452063462,4292.695954757643,211.0,240.69957288371165,3904.0508608,0.85,0.85,0.3,4773.41567196639,10641.426316683464,10389.05197959809,2713.563710754283,0.0,0.0,0.0,863.045286687788,12541.467975975864,3275.763028814072,17054.70218550842,0.8326541432002297,0.6360552482779533,0.1747545732642457,0.4452386737945672,0.8185195821273863,1500.6379404511028,1285.5086722995943,199.83866594177127,1483.1641281786256,1139.940212211039,5609.089619082133,1413.1514323781053,5589.408154643913,4918.6791760866445,2168.690364001838,5032.330475231071,2357.891830036535,768.8911507945846,676.6242126992345,298.32976650829886,692.2583327653911,324.3567319626955
0,2002,21196.055563477068,7895.2882720889875,6851.552210322658,12906.629981174176,9587.08313829262,1.8956277304906304,2025.1009653979447,2082.967132645174,10248.792293609024,5.831200591039108,1.8963736590179576,0.5845998515650226,2025.0730894367157,2074.095153158536,2082.7581228256054,2450.318280087628,147.0,0.0,0.0,16660.370904205287,16725.754767366197,3313.7886162589057,4581.499655830082,211.07514440685836,302.6390443970868,4375.149722488725,0.9133001140748336,1.0,0.2879935410620435,5109.83246102734,11391.403841899197,12777.563681362435,3280.6507300963167,0.0,0.0,0.0,667.5403559074435,12727.613978829308,3267.8260999735626,10254.623494200065,0.7724381471366305,0.5900569179515928,0.162116648164478,0.4130398425661148,0.7593257711821505,1433.879483877168,1228.319372961016,190.94830718145343,1417.1815960304975,1089.2269160423086,5359.555676092444,1491.9965342302137,5798.842871370947,5227.204441742287,2285.9686378396373,5286.35467665564,2597.684935868561,823.0399879284146,705.7423264131056,366.1255917398342,746.2125879919301,406.948734928446
