,,Total demand,Scrap demand,Scrap supply,Conc. demand,Conc. supply,Mean mine grade,Mean total minesite cost,Mean total cash margin,Old mine prod.,New mine prod.,Old mine grade,New mine grade,Old mine cost,New mine cost,Old mine margin,New mine margin,Number of operating mines,Number of mines opening,Number of mines closing,Ref. demand,Ref. supply,Sec. ref. cons.,Direct melt,Spread,TCRC,Refined price,Refinery pri. CU,Refinery sec. CU,Refinery SR,Pri. ref. capacity,Sec. ref. capacity,Pri. ref. prod.,Sec. ref. prod.,Additional direct melt,Additional secondary refined,Additional scrap,SX-EW supply,Primary supply,Primary demand,Mine production,Collection rate construction,Collection rate electrical,Collection rate industrial,Collection rate other,Collection rate transport,Old scrap construction,Old scrap electrical,Old scrap industrial,Old scrap other,Old scrap transport,Old scrap collection,New scrap collection,"Construction demand, global","Electrical demand, global","Industrial demand, global","Other demand, global","Transport demand, global","Construction demand, China","Electrical demand, China","Industrial demand, China","Other demand, China","Transport demand, China"
0,1981,441613.5605101831,1e-09,,,323769.4425322835,63.13376570497823,315.1236680336959,447.4200671123357,323769.44253228366,0.0,63.13376570497823,0.0,315.1236680336959,0.0,447.4200671123357,0.0,271.0,0.0,0.0,441613.5605101831,,,0.0,,44.58996796983391,807.1461121,,,,,,,,0.0,0.0,0.0,0.0,,,323769.4425322835,,,,,,,,,,,,,214417.15593553608,16328.691105860053,124319.06701142382,10400.023756987724,76148.62270037543,8112.622298449718,617.8073904204016,4703.698408641147,393.4921357725286,2881.1361284030345
0,1982,456525.0839943698,1e-09,,,325772.5671983659,62.81147176550368,311.85024724790384,450.6950802545102,325772.5671983661,0.0,62.81147176550368,0.0,311.85024724790384,0.0,450.6950802545102,0.0,271.0,0.0,0.0,456525.0839943698,,,0.0,,44.58996796983391,807.1461121,,,,,,,,0.0,0.0,0.0,0.0,,,325772.5671983659,,,,,,,,,,,,,221657.16562285536,16880.045689740524,128516.82462813154,10751.19095916617,78719.8570944763,9355.770880818318,712.4779363084718,5424.47595669846,453.7894321044792,3322.6308956769435
0,1983,471940.109980524,1e-09,,,321484.1484559588,62.40905348085202,310.633432183171,451.91021500220586,321484.1484559586,0.0,62.40905348085202,0.0,310.633432183171,0.0,451.91021500220586,0.0,271.0,0.0,0.0,471940.109980524,,,0.0,,44.58996796983391,807.1461121,,,,,,,,0.0,0.0,0.0,0.0,,,321484.1484559588,,,,,,,,,,,,,229141.6414772768,17450.01731250031,132856.32372852508,11114.21567309338,81377.91178912843,10198.364901222629,776.6447117084924,5913.01196972888,494.65835321047126,3621.871755716383
0,1984,487875.63973412616,1e-09,,,314944.77992650296,62.22106766097471,309.42625647284547,453.1189913866648,314944.77992650296,0.0,62.22106766097471,0.0,309.42625647284547,0.0,453.1189913866648,0.0,271.0,0.0,0.0,487875.63973412616,,,0.0,,44.58996796983391,807.1461121,,,,,,,,0.0,0.0,0.0,0.0,,,314944.77992650296,,,,,,,,,,,,,236878.8381433985,18039.234597074188,137342.35035554238,11489.498279511045,84125.71835860012,11678.841736172024,889.3887168315617,6771.392438632539,566.4669460815228,4147.651847469403
0,1985,504349.2485853887,1e-09,,,308156.6071809192,62.10274949472828,308.1420702668828,454.4053959569754,308156.60718091915,0.0,62.10274949472828,0.0,308.1420702668828,0.0,454.4053959569754,0.0,271.0,0.0,0.0,504349.2485853887,,,0.0,,44.58996796983391,807.1461121,,,,,,,,0.0,0.0,0.0,0.0,,,308156.6071809192,,,,,,,,,,,,,244877.2889921484,18648.347392479,141979.8521576477,11877.452678417016,86966.3073646966,16470.715662842733,1254.3083466318697,9549.720941316216,798.8905245980122,5849.449439540433
0,1986,521379.10531312285,1e-09,,,303714.9394831251,62.03322993209084,306.2055237286624,456.333496140383,303714.93948312505,0.0,62.03322993209084,0.0,306.2055237286624,0.0,456.333496140383,0.0,274.0,0.0,0.0,521379.10531312285,,,0.0,25.0,44.58996796983391,807.1461120999998,,,,,,,,0.0,0.0,0.0,0.0,,,303714.9394831251,,,,,,,,,,,,,253145.8155322573,19278.02749053344,146773.9438456028,12278.506745556444,89902.81169917292,14524.455555194394,1106.09315381865,8421.279330901709,704.4897231859011,5158.249959874437
0,1987,538983.9921831258,1e-09,,,323368.8261541788,62.97342907534104,292.5358551700665,470.07108292668937,323368.8261541789,0.0,62.97342907534104,0.0,292.5358551700665,0.0,470.07108292668937,0.0,294.0,0.0,0.0,538983.9921831258,,,0.0,25.0,44.58996796983391,807.1461121000002,,,,,,,,0.0,0.0,0.0,0.0,,,323368.8261541788,,,,,,,,,,,,,261693.5371395195,19928.96936677879,151729.91283349344,12693.102804326903,92938.47003900722,13828.65612498541,1053.105351056581,8017.854821266542,670.7408817151769,4911.142082452308
0,1988,557183.3256631813,1e-09,,,359993.9248394273,63.49213854761641,279.17120326383275,483.59014401168906,359993.9248394271,0.0,63.49213854761641,0.0,279.17120326383275,0.0,483.59014401168906,0.0,306.0,0.0,0.0,557183.3256631813,,,0.0,25.0,44.58996796983391,807.1461120999996,,,,,,,,0.0,0.0,0.0,0.0,,,359993.9248394273,,,,,,,,,,,,,270529.88111457246,20601.89094641744,156853.22507022915,13121.698113617802,96076.63041834434,13281.09247597556,1011.4062731704464,7700.377417570632,644.182022964726,4716.679015675002
0,1989,575997.1778375241,1e-09,,,337961.25020153355,62.65448399819682,282.4244466230618,480.2539650349765,337961.25020153366,0.0,62.65448399819682,0.0,282.4244466230618,0.0,480.2539650349765,0.0,311.0,0.0,0.0,575997.1778375241,,,0.0,25.0,44.58996796983391,807.1461121000001,,,,,,,,0.0,0.0,0.0,0.0,,,337961.25020153355,,,,,,,,,,,,,279664.5930802872,21297.534396114177,162149.5310679505,13564.765372122223,99320.75392105014,14847.164461547309,1130.6686782255258,8608.385954805131,720.1422966845948,5272.857574385036
0,1990,595446.2985443859,1e-09,,,351710.1909919372,62.480454897279714,275.0428588778849,487.6782571951096,351710.1909919368,0.0,62.480454897279714,0.0,275.0428588778849,0.0,487.6782571951096,0.0,311.0,0.0,0.0,595446.2985443859,,,0.0,25.0,44.58996796983391,807.1461121000001,,,,,,,,0.0,0.0,0.0,0.0,,,351710.1909919372,,,,,,,,,,,,,289107.7477302361,22016.66694253336,167624.67213399088,14022.7932396773,102674.4184979483,16309.30781261744,1242.0165180377894,9456.136669755591,791.0616478946387,5792.126668729224
0,1991,615552.1382610357,1e-09,,,367360.5534026293,62.212400246842975,268.75507925772393,494.01264403821216,367360.5534026295,0.0,62.212400246842975,0.0,268.75507925772393,0.0,494.01264403821216,0.0,311.0,0.0,0.0,615552.1382610357,,,0.0,25.0,44.58996796983391,807.1461121000001,,,,,,,,0.0,0.0,0.0,0.0,,,367360.5534026293,,,,,,,,,,,,,298869.75994009525,22760.081718514943,173284.68681326718,14496.286876208243,106141.32291295004,17355.730440872692,1321.7056258818434,10062.852509617987,841.8170090793382,6163.755709122339
0,1992,636336.8717615579,1e-09,,,362041.21719750366,61.90476293670426,267.9422690033499,494.8240400580672,362041.2171975033,0.0,61.90476293670426,0.0,267.9422690033499,0.0,494.8240400580672,0.0,311.0,0.0,0.0,636336.8717615579,,,0.0,25.0,44.58996796983391,807.1461121000001,,,,,,,,0.0,0.0,0.0,0.0,,,362041.21719750366,,,,,,,,,,,,,308961.3962542325,23528.598637822324,179135.817548204,14985.768498870291,109725.29082242872,22214.22895666092,1691.69897439187,12879.809949072,1077.4721261665102,7889.214517466583
0,1993,657823.4225734585,1e-09,,,366748.7587512236,61.85024801501788,263.5366858537116,499.2216124632588,366748.7587512238,0.0,61.85024801501788,0.0,263.5366858537116,0.0,499.2216124632588,0.0,320.0,0.0,0.0,657823.4225734585,,,0.0,25.0,44.58996796983391,807.1461120999995,,,,,,,,0.0,0.0,0.0,0.0,,,366748.7587512236,,,,,,,,,,,,,319393.7867601529,24323.065299427028,185184.51756353665,15491.777958003146,113430.27499233883,25356.631679235037,1931.0050278802064,14701.775047620473,1229.8902609290997,9005.214952459155
