,Total demand,Primary supply,Primary demand,Scrap demand,Primary commodity price,Original primary commodity price,Total production,Actual demand,Primary commodity price.1,Primary commodity price.2,Primary commodity price old,Mine production - INSG,Mine production - USGS,Primary supply (BGS),Total demand.1,New scrap from first use production,New scrap from end use production,Old scrap,Unnamed: 5,"Primary commodity price, not adjusted for oil"
1990,,,,,6705.583003139723,6328.541384977864,,,,,,,,,,,,,,
1991,,,,,6907.290320602055,7031.035531207267,,,,,,,,,,,,,,
1992,,,,,7342.4650379873565,6757.172093234034,,,,,,,,,,,,,,
1993,,,,,7714.286572058688,7512.412272989055,,,,,,,,,,,,,,
1994,,,,,7743.770399846073,9083.16390752856,,,,,,,,,,,,,,
1995,,,,,7719.2477418410635,8187.649055334524,,,,,,,,,,,,,,
1996,,,,,7910.369189752977,7178.454670144193,,,,,,,,,,,,,,
1997,,,,,7448.317441752048,6634.558803208983,,,,,,,,,,,,,,
1998,,,,,6763.408853710733,8468.019512548628,,,,,,,,,,,,,,
1999,,,,,6202.067346441372,6772.90516752391,,,,,,,,,,,,,,
2000,,,,,5769.267016345108,4763.106115127945,,,,,,,,,,,,,,
2001,23.772602886730695,17.185491612221373,,5.070558566292858,4911.4796431353,4371.747133797391,,,,,,,,19.002631,,,,,,
2002,23.35944626281054,16.85380198526164,,5.293233889574502,4491.070339168875,4470.557152727665,,,,,,,,18.904408,,,,,,
2003,23.871867789880344,16.930345745329273,,5.258357031711112,4371.816338744867,4179.082646499586,,,,,,,,18.82685,,,,,,
2004,23.67333798358105,17.39527821388821,,5.330793582658153,4622.17534217526,4670.858647691788,,,,,,,,19.891030999999998,,,,,,
2005,25.62375918871063,18.140871136028466,,5.456886838010409,4918.13678018379,4166.836113007903,,,,,,,,20.752817999999998,,,,,,
2006,24.843054139614743,18.240094528708727,,5.556151741160058,5172.3203264529975,5623.542150949357,,,,,,,,20.207038,,,,,,
2007,24.494285560980845,18.928988369317405,,5.478349519772496,5621.89507584785,5950.36434277031,,,,,,,,20.918483000000002,,,,,,
2008,24.54794226538606,19.41093056233582,,5.419327144926759,6412.139476421442,5450.000377845631,,,,,,,,21.436884999999997,,,,,,
2009,24.99597574716961,20.335125591300542,,5.397864463164672,7728.910287358905,6918.73239466605,,,,,,,,22.324263,,,,,,
2010,28.872672640446424,21.34720419663922,,6.138326983956646,8647.518788159681,8118.058115875863,,,,,,,,23.391198,,,,,,
2011,28.046359392606107,21.54848593607632,,7.015614100981918,9124.705874561525,12207.39620563668,,,,,,,,23.379133999999997,,,,,,
2012,28.124161613993667,22.56339949549157,,6.854643987766271,8994.362427953445,10543.40684677418,,,,,,,,25.035925,,,,,,
2013,28.738530879433384,23.96386680932155,,5.169823469442506,8759.17200606837,7835.93580985485,,,,,,,,25.961294000000002,,,,,,
2014,28.486344368728872,25.007129909502595,,4.69496163545635,7866.0430048979515,6267.015161625644,,,,,,,,27.43465,,,,,,
2015,28.717068197671303,25.42670311283627,,4.466920641734185,7127.57659139571,6942.106006450487,,,,,,,,28.143956,,,,,,
2016,27.52052368943499,25.51458668921022,,4.41326393732897,6637.859445126132,7741.751199784594,,,,,,,,28.132810000000003,,,,,,
2017,27.702956484412727,24.485498359412073,,4.501797499597576,6526.977581875291,6851.074779262976,,,,,,,,27.218978,,,,,,
2018,26.943714117078926,24.102779559073923,,4.501797499597576,6918.006243349393,5387.350078506957,,,,,,,,28.006638,,,,,,
2019,26.704941782475718,23.697381126123137,,4.574234050544615,6965.409561339108,5712.60584537144,,,,,,,,28.35378,,,,,,
2020,25.846434511992275,22.143826292157893,,4.885442936094865,6816.732130937567,8897.249313821005,,,,,,,,24.563119999999998,,,,,,
2021,28.142941460535493,23.320332233938142,,5.263722702151634,7174.077644045219,7978.767789733166,,,,,,,,,,,,,,
2022,29.55947845683318,23.9043327737134,,4.842517572570692,7661.234910269813,6107.68762725527,,,,,,,,,,,,,,
